f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
1,166.66666666666669,199.80000000000004,nan,1.1988,2.1988000000000003,0.0635364,0.11653640000000001,0.03,0.053
1,85.71428571428571,2694.617987735631,nan,21.353576506584243,22.353576506584243,1.0676788253292122,1.1176788253292123,0.000221,0.05
1,85.71428571428571,6449.567708333388,nan,67.54271694553863,68.54271694553863,3.3771358472769317,3.4271358472769315,0.000635,0.05
1,85.71428571428571,38154.846153844985,nan,331.40209230768215,332.40209230768215,16.570104615384107,16.620104615384108,0.000228,0.05
1,85.71428571428571,38154.846153844985,nan,288.4674082840148,289.4674082840148,14.423370414200742,14.473370414200742,0.001114,0.05
1,85.71428571428571,38154.846153844985,nan,255.5361731790255,256.53617317902547,12.776808658951275,12.826808658951274,0.002636,0.05
1,85.71428571428571,38154.846153844985,nan,234.25300894453665,235.25300894453665,11.712650447226833,11.762650447226832,0.010038,0.05
1,85.71428571428571,38154.846153844985,nan,230.507898143229,231.507898143229,11.52539490716145,11.575394907161451,0.029061,0.05
1,85.71428571428571,38154.846153844985,nan,232.90082711997184,233.90082711997184,11.645041355998593,11.695041355998592,0.05497,0.05
1,85.71428571428571,38154.846153844985,nan,232.3096251506391,233.3096251506391,11.615481257531956,11.665481257531956,0.071547,0.05
165.13761467889907,85.71428571428571,nan,nan,nan,nan,nan,nan,0.069653,0.05
165.13761467889907,85.71428571428571,nan,nan,nan,nan,nan,nan,0.063303,0.05
165.13761467889907,85.71428571428571,38154.846153844985,nan,233.332735362413,234.332735362413,11.66663676812065,11.716636768120651,0.067042,0.05
165.13761467889907,105.26315789473685,38154.846153844985,nan,232.580182748065,233.580182748065,11.629009137403251,11.67900913740325,0.092328,0.05
165.13761467889907,125,38154.846153844985,nan,232.83912793511155,233.83912793511155,11.641956396755578,11.691956396755579,0.133823,0.05
165.13761467889907,139.53488372093025,3253.652106084256,nan,19.819756254820867,20.819756254820867,0.9909878127410434,1.0409878127410435,0.171316,0.05
165.13761467889907,159.0909090909091,2917.5618448637283,nan,17.790236538996833,18.790236538996833,0.8895118269498417,0.9395118269498417,0.182391,0.05
165.17857142857142,159.0909090909091,nan,nan,nan,nan,nan,nan,0.180403,0.05
165.17857142857142,162.96296296296296,1379.698613635865,nan,8.243311211239682,9.243311211239682,0.4121655605619841,0.4621655605619841,0.189696,0.05
165.17857142857142,162.96296296296296,1379.698613635865,nan,8.13245208642711,9.13245208642711,0.4066226043213555,0.4566226043213555,0.2282,0.05
165.17857142857142,162.96296296296296,1379.698613635865,nan,8.020253340192822,9.020253340192822,0.4010126670096411,0.4510126670096411,0.28269,0.05
165.17857142857142,162.96296296296296,1379.698613635865,nan,7.830429292939073,8.830429292939073,0.39152146464695364,0.44152146464695363,0.321732,0.05
165.17857142857142,162.96296296296296,607.889710967664,nan,3.3758499866203047,4.375849986620304,0.16879249933101526,0.21879249933101522,0.337065,0.05
165.17857142857142,162.96296296296296,2122.38036417763,nan,11.356675676554579,12.356675676554579,0.567833783827729,0.617833783827729,0.344114,0.05
191.61676646706584,162.96296296296296,nan,nan,nan,nan,nan,nan,0.292076,0.05
211.72638436482086,162.96296296296296,nan,nan,nan,nan,nan,nan,0.262745,0.05
211.72638436482086,163.5514018691589,2122.38036417763,nan,10.028616289398158,11.028616289398158,0.5014308144699079,0.5514308144699079,0.319257,0.05
211.72638436482086,163.5514018691589,2122.38036417763,nan,9.891971935495812,10.891971935495812,0.4945985967747906,0.5445985967747906,0.43328,0.05
211.72638436482086,164.44444444444443,2122.38036417763,nan,9.216818597287235,10.216818597287235,0.46084092986436176,0.5108409298643618,0.455227,0.05
290.3225806451613,164.44444444444443,nan,nan,nan,nan,nan,nan,0.357009,0.05
335.3115727002967,164.44444444444443,nan,nan,nan,nan,nan,nan,0.289896,0.05
335.3115727002967,169.56521739130434,2122.38036417763,nan,6.276646037313954,7.276646037313954,0.3138323018656977,0.3638323018656977,0.346724,0.05
335.3115727002967,169.74169741697415,2122.38036417763,nan,6.2330969325340755,7.2330969325340755,0.3116548466267038,0.3616548466267038,0.500771,0.05
335.3115727002967,174.31192660550457,2122.38036417763,nan,6.520463666323878,7.520463666323878,0.32602318331619395,0.37602318331619394,0.522825,0.05
335.3115727002967,174.31192660550457,nan,nan,nan,nan,nan,nan,0.367537,0.05
335.3115727002967,174.31192660550457,nan,nan,nan,nan,nan,nan,0.250538,0.05
335.3115727002967,178.08219178082192,2122.38036417763,nan,6.623924402711723,7.623924402711723,0.3311962201355862,0.3811962201355862,0.285703,0.05
335.3115727002967,182.0580474934037,2122.38036417763,nan,6.611126888070172,7.611126888070172,0.3305563444035086,0.3805563444035086,0.465855,0.05
335.3115727002967,191.7098445595855,2122.38036417763,nan,6.662847025928014,7.662847025928014,0.3331423512964007,0.38314235129640073,0.623025,0.05
335.3115727002967,191.7098445595855,nan,nan,nan,nan,nan,nan,0.476102,0.05
335.3115727002967,191.7098445595855,nan,nan,nan,nan,nan,nan,0.289646,0.05
340.3614457831325,191.7098445595855,nan,nan,nan,nan,nan,nan,0.284746,0.05
340.3614457831325,211.53846153846155,964.4530423785625,nan,2.8548659837334696,3.8548659837334696,0.14274329918667347,0.1927432991866735,0.463126,0.05
340.3614457831325,217.5732217573222,964.4530423785625,nan,2.8404332067234246,3.8404332067234246,0.14202166033617122,0.19202166033617124,0.655508,0.05
340.3880070546738,217.5732217573222,nan,nan,nan,nan,nan,nan,0.521745,0.05
348.18941504178275,217.5732217573222,nan,nan,nan,nan,nan,nan,0.314102,0.05
363.11239193083577,217.5732217573222,nan,nan,nan,nan,nan,nan,0.300338,0.05
363.11239193083577,242.9718875502008,964.4530423785625,nan,2.6700323557894414,3.6700323557894414,0.1335016177894721,0.18350161778947208,0.478334,0.05
363.11239193083577,310.95406360424033,374.3407781348742,nan,1.0598364282730535,2.0598364282730532,0.052991821413652676,0.10299182141365266,0.72846,0.05
363.11239193083577,310.95406360424033,nan,nan,nan,nan,nan,nan,0.610908,0.05
363.11239193083577,310.95406360424033,nan,nan,nan,nan,nan,nan,0.367842,0.05
365.97938144329896,310.95406360424033,nan,nan,nan,nan,nan,nan,0.340211,0.05
365.97938144329896,310.95406360424033,359.7853465664484,nan,0.9858066536271091,1.985806653627109,0.04929033268135546,0.09929033268135545,0.529757,0.05
