f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
171.05263157894737,118.81188118811882,nan,nan,nan,nan,nan,nan,0.336899,0.05
142.85714285714286,118.81188118811882,nan,nan,nan,nan,nan,nan,0.28909,0.05
142.85714285714286,118.81188118811882,186.2464183381089,nan,1.3876004976540015,2.3876004976540015,0.06938002488270008,0.11938002488270008,0.439505,0.05
142.85714285714286,118.81188118811882,186.2464183381089,nan,1.3542820821836865,2.3542820821836865,0.06771410410918433,0.11771410410918433,0.706939,0.05
137.4269005847953,118.81188118811882,nan,nan,nan,nan,nan,nan,0.646743,0.05
137.4269005847953,118.81188118811882,nan,nan,nan,nan,nan,nan,0.391236,0.05
137.4269005847953,118.81188118811882,nan,nan,nan,nan,nan,nan,0.332248,0.05
137.4269005847953,118.81188118811882,186.2464183381089,nan,1.3686052747975297,2.3686052747975297,0.06843026373987648,0.11843026373987649,0.498009,0.05
137.4269005847953,118.81188118811882,186.2464183381089,nan,1.3398146920322536,2.3398146920322533,0.06699073460161269,0.11699073460161268,0.791831,0.05
139.2235609103079,118.81188118811882,nan,nan,nan,nan,nan,nan,0.713425,0.05
139.2235609103079,118.81188118811882,nan,nan,nan,nan,nan,nan,0.436856,0.05
139.2235609103079,118.81188118811882,nan,nan,nan,nan,nan,nan,0.382691,0.05
139.2235609103079,118.81188118811882,186.2464183381089,nan,1.3542430497786815,2.3542430497786815,0.06771215248893407,0.11771215248893407,0.576156,0.05
139.2235609103079,120.6896551724138,186.2464183381089,nan,1.3279363185860205,2.3279363185860205,0.06639681592930102,0.11639681592930103,0.889751,0.05
139.5631067961165,120.6896551724138,nan,nan,nan,nan,nan,nan,0.787136,0.05
139.5631067961165,120.6896551724138,nan,nan,nan,nan,nan,nan,0.489452,0.05
139.5631067961165,120.6896551724138,nan,nan,nan,nan,nan,nan,0.445255,0.05
139.5631067961165,125,186.2464183381089,nan,1.3468261004061657,2.3468261004061657,0.06734130502030829,0.11734130502030829,0.673564,0.05
139.5631067961165,125,186.2464183381089,nan,1.32410917262187,2.3241091726218697,0.06620545863109349,0.1162054586310935,1.00835,0.05
139.84461709211988,125,nan,nan,nan,nan,nan,nan,0.871167,0.05
139.84461709211988,125,nan,nan,nan,nan,nan,nan,0.547506,0.05
139.84461709211988,125,nan,nan,nan,nan,nan,nan,0.515298,0.05
139.84461709211988,134.29752066115702,149.20082548239859,nan,1.076415084235065,2.076415084235065,0.05382075421175325,0.10382075421175326,0.783437,0.05
139.84461709211988,134.29752066115702,169.5309791502849,nan,1.181347896311147,2.181347896311147,0.05906739481555735,0.10906739481555734,1.091175,0.05
146.07948442534908,134.29752066115702,nan,nan,nan,nan,nan,nan,0.89612,0.05
146.07948442534908,134.29752066115702,nan,nan,nan,nan,nan,nan,0.573098,0.05
146.07948442534908,134.29752066115702,nan,nan,nan,nan,nan,nan,0.568043,0.05
146.07948442534908,136.53136531365314,169.5309791502849,nan,1.1619832166309445,2.1619832166309445,0.05809916083154723,0.10809916083154723,0.871779,0.05
146.07948442534908,136.53136531365314,315.41772553039414,nan,1.976030636117899,2.976030636117899,0.09880153180589496,0.14880153180589495,1.048235,0.05
170.7317073170732,136.53136531365314,nan,nan,nan,nan,nan,nan,0.784453,0.05
170.7317073170732,136.53136531365314,nan,nan,nan,nan,nan,nan,0.520596,0.05
170.7317073170732,138.2636655948553,315.41772553039414,nan,1.8438350483347408,2.843835048334741,0.09219175241673705,0.14219175241673707,0.560822,0.05
170.7317073170732,138.2636655948553,315.41772553039414,nan,1.8302431918825948,2.8302431918825945,0.09151215959412974,0.14151215959412974,0.869541,0.05
170.7317073170732,139.22518159806296,315.41772553039414,nan,1.8299895036980827,2.8299895036980827,0.09149947518490414,0.14149947518490413,0.927238,0.05
171.09144542772862,139.22518159806296,nan,nan,nan,nan,nan,nan,0.644293,0.05
171.09144542772862,139.22518159806296,nan,nan,nan,nan,nan,nan,0.439298,0.05
171.09144542772862,139.22518159806296,315.41772553039414,nan,1.849785258441576,2.849785258441576,0.0924892629220788,0.1424892629220788,0.503928,0.05
171.09144542772862,139.22518159806296,315.41772553039414,nan,1.8379639690966167,2.8379639690966165,0.09189819845483084,0.14189819845483084,0.79942,0.05
171.09144542772862,139.22518159806296,315.41772553039414,nan,1.8429828644763349,2.842982864476335,0.09214914322381675,0.14214914322381675,0.836362,0.05
171.09144542772862,139.22518159806296,nan,nan,nan,nan,nan,nan,0.563168,0.05
171.09144542772862,139.22518159806296,nan,nan,nan,nan,nan,nan,0.407181,0.05
171.09144542772862,146.60831509846827,315.41772553039414,nan,2.0022487088105194,3.0022487088105194,0.10011243544052598,0.150112435440526,0.504872,0.05
171.09144542772862,146.60831509846827,315.41772553039414,nan,1.9970072522020557,2.9970072522020557,0.09985036261010279,0.1498503626101028,0.801117,0.05
171.09144542772862,156.93430656934305,315.41772553039414,nan,1.996870089254854,2.996870089254854,0.0998435044627427,0.14984350446274272,0.805963,0.05
171.09144542772862,156.93430656934305,nan,nan,nan,nan,nan,nan,0.530709,0.05
171.09144542772862,156.93430656934305,nan,nan,nan,nan,nan,nan,0.388404,0.05
171.09144542772862,142.32209737827714,187.5678161542907,nan,1.313893058969751,2.313893058969751,0.06569465294848756,0.11569465294848756,0.49268,0.05
171.09144542772862,142.32209737827714,187.5678161542907,nan,1.3044557014021654,2.3044557014021656,0.06522278507010827,0.11522278507010829,0.79105,0.05
171.09144542772862,142.32209737827714,nan,nan,nan,nan,nan,nan,0.790289,0.05
171.09144542772862,142.32209737827714,nan,nan,nan,nan,nan,nan,0.511928,0.05
171.09144542772862,142.32209737827714,nan,nan,nan,nan,nan,nan,0.439994,0.05
171.09144542772862,142.32209737827714,187.5678161542907,nan,1.313352829156713,2.313352829156713,0.06566764145783564,0.11566764145783566,0.628803,0.05
171.09144542772862,142.32209737827714,173.73262024524337,nan,1.200081548368344,2.200081548368344,0.06000407741841721,0.11000407741841721,0.948109,0.05
171.09144542772862,142.32209737827714,nan,nan,nan,nan,nan,nan,0.843899,0.05
169.811320754717,142.32209737827714,nan,nan,nan,nan,nan,nan,0.537065,0.05
169.15422885572139,142.32209737827714,nan,nan,nan,nan,nan,nan,0.495512,0.05
169.15422885572139,142.32209737827714,173.73262024524337,nan,1.206996664281967,2.206996664281967,0.06034983321409835,0.11034983321409836,0.744586,0.05
169.15422885572139,142.32209737827714,171.09144542772862,nan,1.1526783522456012,2.1526783522456014,0.05763391761228007,0.10763391761228008,1.052771,0.05
158.1291759465479,142.32209737827714,nan,nan,nan,nan,nan,nan,0.876897,0.05
156.30550621669627,142.32209737827714,nan,nan,nan,nan,nan,nan,0.56059,0.05
150.38419319429198,142.32209737827714,nan,nan,nan,nan,nan,nan,0.547533,0.05
150.38419319429198,142.32209737827714,171.09144542772862,nan,1.1388879612623142,2.138887961262314,0.056944398063115714,0.10694439806311572,0.838078,0.05
150.38419319429198,142.32209737827714,217.66905194687658,nan,1.3770375447666614,2.3770375447666616,0.06885187723833307,0.11885187723833308,1.097795,0.05
163.51501668520578,142.32209737827714,nan,nan,nan,nan,nan,nan,0.864358,0.05
163.51501668520578,142.32209737827714,nan,nan,nan,nan,nan,nan,0.565236,0.05
163.51501668520578,142.32209737827714,217.66905194687658,nan,1.3419975712057493,2.3419975712057495,0.06709987856028747,0.11709987856028747,0.584566,0.05
163.51501668520578,142.32209737827714,217.66905194687658,nan,1.3289802484805646,2.3289802484805646,0.06644901242402823,0.11644901242402823,0.896504,0.05
163.51501668520578,143.07004470938895,217.66905194687658,nan,1.3294585418101297,2.32945854181013,0.06647292709050649,0.1164729270905065,0.978096,0.05
163.51501668520578,143.07004470938895,nan,nan,nan,nan,nan,nan,0.690201,0.05
163.51501668520578,143.07004470938895,nan,nan,nan,nan,nan,nan,0.482071,0.05
163.51501668520578,143.07004470938895,217.66905194687658,nan,1.387072914334106,2.387072914334106,0.06935364571670531,0.11935364571670531,0.562612,0.05
163.51501668520578,144.48669201520912,217.66905194687658,nan,1.3745110738993556,2.3745110738993556,0.06872555369496779,0.11872555369496779,0.875028,0.05
163.51501668520578,144.48669201520912,217.66905194687658,nan,1.3666990591992945,2.3666990591992945,0.06833495295996472,0.11833495295996473,0.892467,0.05
163.51501668520578,144.48669201520912,nan,nan,nan,nan,nan,nan,0.602249,0.05
163.51501668520578,144.48669201520912,nan,nan,nan,nan,nan,nan,0.447153,0.05
163.51501668520578,144.2622950819672,217.66905194687658,nan,1.5053714092086812,2.5053714092086814,0.07526857046043406,0.12526857046043408,0.565523,0.05
163.51501668520578,144.2622950819672,217.66905194687658,nan,1.491252256893258,2.491252256893258,0.07456261284466291,0.12456261284466291,0.880556,0.05
163.51501668520578,144.2622950819672,nan,nan,nan,nan,nan,nan,0.858067,0.05
163.51501668520578,144.2622950819672,nan,nan,nan,nan,nan,nan,0.558912,0.05
163.51501668520578,144.2622950819672,nan,nan,nan,nan,nan,nan,0.466351,0.05
163.51501668520578,144.2622950819672,217.66905194687658,nan,1.4157330191839848,2.4157330191839845,0.07078665095919924,0.12078665095919923,0.649262,0.05
163.51501668520578,144.2622950819672,167.72200688748563,nan,1.0786899682404705,2.0786899682404707,0.053934498412023524,0.10393449841202354,0.97885,0.05
163.51501668520578,144.2622950819672,nan,nan,nan,nan,nan,nan,0.884683,0.05
162.0879120879121,144.2622950819672,nan,nan,nan,nan,nan,nan,0.569773,0.05
162.0879120879121,144.2622950819672,nan,nan,nan,nan,nan,nan,0.532396,0.05
162.0879120879121,144.2622950819672,167.72200688748563,nan,1.0849035842926285,2.0849035842926282,0.05424517921463143,0.10424517921463142,0.793994,0.05
162.0879120879121,144.2622950819672,163.51501668520578,nan,1.0326650205771863,2.0326650205771863,0.05163325102885932,0.10163325102885933,1.109253,0.05
160.37735849056605,144.2622950819672,nan,nan,nan,nan,nan,nan,0.915958,0.05
160.37735849056605,144.2622950819672,nan,nan,nan,nan,nan,nan,0.593735,0.05
160.37735849056605,144.2622950819672,163.51501668520578,nan,1.0307182451412467,2.0307182451412467,0.05153591225706233,0.10153591225706234,0.592065,0.05
160.37735849056605,144.2622950819672,163.51501668520578,nan,1.02525727095319,2.02525727095319,0.0512628635476595,0.10126286354765951,0.90517,0.05
160.37735849056605,144.2622950819672,163.51501668520578,nan,1.0708236979114287,2.070823697911429,0.05354118489557144,0.10354118489557146,1.105123,0.05
160.37735849056605,144.2622950819672,nan,nan,nan,nan,nan,nan,0.833321,0.05
160.37735849056605,144.2622950819672,nan,nan,nan,nan,nan,nan,0.554923,0.05
160.37735849056605,141.97530864197532,160.78722599147946,nan,1.129946010912681,2.129946010912681,0.05649730054563406,0.10649730054563405,0.603973,0.05
160.37735849056605,141.97530864197532,160.78722599147946,nan,1.1157400014518695,2.1157400014518695,0.055787000072593476,0.10578700007259348,0.927409,0.05
160.37735849056605,141.97530864197532,160.78722599147946,nan,1.10100213457884,2.10100213457884,0.055050106728942005,0.105050106728942,0.970546,0.05
160.37735849056605,141.97530864197532,nan,nan,nan,nan,nan,nan,0.668893,0.05
160.37735849056605,141.97530864197532,nan,nan,nan,nan,nan,nan,0.479786,0.05
160.37735849056605,136.5079365079365,160.78722599147946,nan,1.174320732300762,2.174320732300762,0.0587160366150381,0.1087160366150381,0.585117,0.05
160.37735849056605,136.5079365079365,160.78722599147946,nan,1.1598773172667791,2.159877317266779,0.05799386586333896,0.10799386586333895,0.905429,0.05
160.37735849056605,136.5079365079365,nan,nan,nan,nan,nan,nan,0.895087,0.05
160.37735849056605,136.5079365079365,nan,nan,nan,nan,nan,nan,0.592955,0.05
160.37735849056605,136.5079365079365,nan,nan,nan,nan,nan,nan,0.478211,0.05
160.37735849056605,136.5079365079365,160.78722599147946,nan,1.0595013365827126,2.059501336582713,0.052975066829135636,0.10297506682913565,0.645305,0.05
160.37735849056605,136.5079365079365,160.37735849056605,nan,1.0401871112737155,2.0401871112737155,0.05200935556368578,0.10200935556368579,0.974237,0.05
160.37735849056605,136.5079365079365,nan,nan,nan,nan,nan,nan,0.8929,0.05
158.47860538827257,136.5079365079365,nan,nan,nan,nan,nan,nan,0.57803,0.05
160.5839416058394,136.5079365079365,nan,nan,nan,nan,nan,nan,0.506977,0.05
160.5839416058394,136.5079365079365,163.0476322319952,nan,1.0131138172484033,2.0131138172484033,0.050655690862420166,0.10065569086242017,0.731298,0.05
160.5839416058394,136.5079365079365,177.01255155539863,nan,1.0834475634264384,2.0834475634264384,0.05417237817132192,0.10417237817132192,1.067843,0.05
163.54166666666669,136.5079365079365,nan,nan,nan,nan,nan,nan,0.920513,0.05
163.54166666666669,136.5079365079365,nan,nan,nan,nan,nan,nan,0.597009,0.05
163.54166666666669,136.5079365079365,nan,nan,nan,nan,nan,nan,0.578821,0.05
163.54166666666669,136.5079365079365,177.01255155539863,nan,1.0884845434398567,2.088484543439857,0.054424227171992835,0.10442422717199284,0.87664,0.05
