f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
1,166.66666666666669,199.80000000000004,nan,1.1988,2.1988000000000003,0.0647352,0.11873520000000001,0.03,0.054
1,83.33333333333334,1728.272727272736,nan,13.826181818181885,14.826181818181885,0.6913090909090943,0.7413090909090942,0.00089,0.05
1,83.33333333333334,3709.8014981273486,nan,39.91234715226664,40.91234715226664,1.995617357613332,2.0456173576133323,0.000397,0.05
1,83.33333333333334,6888.49999999999,nan,61.36329526462386,62.36329526462386,3.0681647632311932,3.118164763231193,0.000334,0.05
1,83.33333333333334,10268.355982274683,nan,77.55310965560089,78.55310965560089,3.8776554827800447,3.927655482780045,0.000832,0.05
1,83.33333333333334,10268.355982274683,nan,68.01405682883015,69.01405682883015,3.4007028414415075,3.4507028414415077,0.002082,0.05
1,83.33333333333334,10268.355982274683,nan,63.63488214367409,64.63488214367409,3.1817441071837047,3.2317441071837045,0.011458,0.05
1,83.33333333333334,10268.355982274683,nan,62.17536649817698,63.17536649817698,3.108768324908849,3.158768324908849,0.029431,0.05
1,83.33333333333334,10268.355982274683,nan,62.55798413816576,63.55798413816576,3.127899206908288,3.177899206908288,0.056025,0.05
1,83.33333333333334,10268.355982274683,nan,62.8353844978217,63.8353844978217,3.1417692248910853,3.191769224891085,0.070605,0.05
165.13761467889907,83.33333333333334,nan,nan,nan,nan,nan,nan,0.068352,0.05
165.13761467889907,83.33333333333334,nan,nan,nan,nan,nan,nan,0.062133,0.05
165.13761467889907,83.33333333333334,10268.355982274683,nan,62.481457185377096,63.481457185377096,3.124072859268855,3.174072859268855,0.067847,0.05
165.13761467889907,102.56410256410257,10268.355982274683,nan,62.41215123418306,63.41215123418306,3.120607561709153,3.170607561709153,0.091443,0.05
165.13761467889907,121.95121951219512,10268.355982274683,nan,62.37320814829784,63.37320814829784,3.1186604074148923,3.168660407414892,0.134257,0.05
165.13761467889907,142.85714285714286,10268.355982274683,nan,62.72797159851631,63.72797159851631,3.1363985799258156,3.186398579925816,0.172907,0.05
165.13761467889907,159.0909090909091,3176.1683213511315,nan,19.32387417848557,20.32387417848557,0.9661937089242786,1.0161937089242785,0.182483,0.05
165.17857142857142,159.0909090909091,nan,nan,nan,nan,nan,nan,0.180335,0.05
165.17857142857142,161.6161616161616,1472.7916345187157,nan,8.838110353656885,9.838110353656885,0.4419055176828443,0.4919055176828443,0.191174,0.05
165.17857142857142,161.6161616161616,1472.7916345187157,nan,8.702543909654972,9.702543909654972,0.43512719548274864,0.48512719548274863,0.228958,0.05
