f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
1,166.66666666666669,199.80000000000004,nan,1.1988,2.1988000000000003,0.05994000000000001,0.10994000000000002,0.03,0.05
1,88.23529411764706,1835.8283328178145,nan,14.404191534416697,15.404191534416697,0.7202095767208349,0.7702095767208349,0.000697,0.05
1,88.23529411764706,3531.8267997149005,nan,35.97601711774368,36.97601711774368,1.7988008558871842,1.848800855887184,0.000694,0.05
1,88.23529411764706,17459.064516128947,nan,147.7620533535136,148.7620533535136,7.388102667675681,7.438102667675681,0.000126,0.05
1,88.23529411764706,17459.064516128947,nan,128.819584132519,129.819584132519,6.440979206625951,6.49097920662595,0.002217,0.05
1,88.23529411764706,17459.064516128947,nan,114.24300911640897,115.24300911640897,5.712150455820449,5.762150455820449,0.00131,0.05
1,88.23529411764706,17459.064516128947,nan,104.98471776321338,105.98471776321338,5.249235888160669,5.29923588816067,0.008101,0.05
1,88.23529411764706,17459.064516128947,nan,103.77537413325243,104.77537413325243,5.188768706662621,5.238768706662622,0.024367,0.05
1,88.23529411764706,17459.064516128947,nan,104.75438709677368,105.75438709677368,5.237719354838685,5.287719354838685,0.050749,0.05
1,88.23529411764706,17459.064516128947,nan,104.26715738934682,105.26715738934682,5.213357869467341,5.263357869467342,0.067506,0.05
1,88.23529411764706,17459.064516128947,nan,104.26715738934682,105.26715738934682,5.213357869467341,5.263357869467342,0.071029,0.05
171.42857142857144,88.23529411764706,nan,nan,nan,nan,nan,nan,0.063566,0.05
171.42857142857144,108.10810810810811,17459.064516128947,nan,102.32721857004485,103.32721857004485,5.1163609285022424,5.166360928502243,0.064376,0.05
171.42857142857144,128.2051282051282,17459.064516128947,nan,103.36577517368568,104.36577517368568,5.168288758684284,5.2182887586842845,0.083009,0.05
171.42857142857144,142.85714285714286,7500.056959637842,nan,44.41885851903245,45.41885851903245,2.2209429259516225,2.2709429259516223,0.12139,0.05
171.42857142857144,162.79069767441862,7500.056959637842,nan,44.2769761397339,45.2769761397339,2.213848806986695,2.263848806986695,0.164646,0.05
171.42857142857144,166.66666666666666,7500.056959637842,nan,44.48119481310567,45.48119481310567,2.2240597406552833,2.2740597406552836,0.181948,0.05
171.42857142857144,166.66666666666666,nan,nan,nan,nan,nan,nan,0.179996,0.05
171.42857142857144,166.66666666666666,7500.056959637842,nan,43.565046065177526,44.565046065177526,2.1782523032588763,2.2282523032588766,0.184252,0.05
171.42857142857144,166.66666666666666,7500.056959637842,nan,42.969053603813144,43.969053603813144,2.1484526801906574,2.198452680190657,0.215283,0.05
171.42857142857144,166.66666666666666,7500.056959637842,nan,42.38448364385059,43.38448364385059,2.1192241821925295,2.1692241821925293,0.266785,0.05
171.42857142857144,166.66666666666666,7500.056959637842,nan,41.36983609808204,42.36983609808204,2.068491804904102,2.118491804904102,0.312255,0.05
171.42857142857144,168,457.40030229043003,nan,2.4773297768199067,3.4773297768199067,0.12386648884099534,0.17386648884099534,0.331017,0.05
171.42857142857144,168,572.4572208714588,nan,3.049620276973526,4.049620276973526,0.1524810138486763,0.2024810138486763,0.349474,0.05
185.71428571428572,168,nan,nan,nan,nan,nan,nan,0.312468,0.05
185.71428571428572,168,nan,nan,nan,nan,nan,nan,0.263827,0.05
185.71428571428572,168.141592920354,572.4572208714588,nan,3.3362955734213813,4.336295573421381,0.16681477867106909,0.21681477867106907,0.295424,0.05
185.71428571428572,168.141592920354,572.4572208714588,nan,3.3426205342715845,4.3426205342715845,0.16713102671357924,0.21713102671357923,0.410675,0.05
185.71428571428572,153.84615384615384,572.4572208714588,nan,3.5198383175204566,4.519838317520456,0.17599191587602284,0.22599191587602283,0.466081,0.05
185.71428571428572,153.84615384615384,nan,nan,nan,nan,nan,nan,0.385597,0.05
185.71428571428572,153.84615384615384,nan,nan,nan,nan,nan,nan,0.295931,0.05
185.71428571428572,130.1939058171745,572.4572208714588,nan,4.390721439936897,5.390721439936897,0.21953607199684486,0.2695360719968449,0.3206,0.05
185.71428571428572,130.1939058171745,572.4572208714588,nan,4.372830674616907,5.372830674616907,0.21864153373084536,0.26864153373084537,0.470795,0.05
185.71428571428572,124.7833622183709,572.4572208714588,nan,4.465100948634293,5.465100948634293,0.22325504743171468,0.2732550474317147,0.538399,0.05
185.71428571428572,124.7833622183709,nan,nan,nan,nan,nan,nan,0.404871,0.05
185.71428571428572,124.7833622183709,nan,nan,nan,nan,nan,nan,0.263704,0.05
185.71428571428572,119.20529801324504,572.4572208714588,nan,4.810217672457641,5.810217672457641,0.2405108836228821,0.2905108836228821,0.264112,0.05
185.71428571428572,119.20529801324504,572.4572208714588,nan,4.7793304023563925,5.7793304023563925,0.23896652011781963,0.28896652011781965,0.418527,0.05
185.71428571428572,103.71517027863777,572.4572208714588,nan,5.109736070389993,6.109736070389993,0.25548680351949965,0.3054868035194997,0.613083,0.05
185.71428571428572,103.71517027863777,nan,nan,nan,nan,nan,nan,0.523026,0.05
185.71428571428572,103.71517027863777,nan,nan,nan,nan,nan,nan,0.316915,0.05
185.71428571428572,103.71517027863777,nan,nan,nan,nan,nan,nan,0.271975,0.05
185.71428571428572,95.03239740820734,185.71428571428572,nan,1.9364744953557158,2.936474495355716,0.0968237247677858,0.1468237247677858,0.420338,0.05
185.71428571428572,95.03239740820734,185.71428571428572,nan,1.8146658820884767,2.8146658820884767,0.09073329410442384,0.14073329410442384,0.643397,0.05
185.71428571428572,95.03239740820734,nan,nan,nan,nan,nan,nan,0.557855,0.05
172.07792207792207,95.03239740820734,nan,nan,nan,nan,nan,nan,0.335605,0.05
142.51781472684087,95.03239740820734,nan,nan,nan,nan,nan,nan,0.290299,0.05
142.51781472684087,95.03239740820734,185.71428571428572,nan,1.80293868153175,2.8029386815317503,0.09014693407658751,0.14014693407658751,0.445393,0.05
142.51781472684087,95.03239740820734,185.71428571428572,nan,1.7338392379788545,2.7338392379788545,0.08669196189894274,0.13669196189894273,0.714242,0.05
130.56379821958456,95.03239740820734,nan,nan,nan,nan,nan,nan,0.64071,0.05
122.68518518518519,95.03239740820734,nan,nan,nan,nan,nan,nan,0.386461,0.05
118.81188118811882,95.03239740820734,nan,nan,nan,nan,nan,nan,0.333088,0.05
118.81188118811882,95.03239740820734,185.71428571428572,nan,1.7751800084709868,2.775180008470987,0.08875900042354934,0.13875900042354936,0.504933,0.05
118.81188118811882,95.03239740820734,185.71428571428572,nan,1.7108211446258421,2.710821144625842,0.08554105723129211,0.13554105723129212,0.796457,0.05
112.01079622132254,95.03239740820734,nan,nan,nan,nan,nan,nan,0.706401,0.05
112.01079622132254,95.03239740820734,nan,nan,nan,nan,nan,nan,0.434365,0.05
112.01079622132254,95.03239740820734,nan,nan,nan,nan,nan,nan,0.384763,0.05
112.01079622132254,95.03239740820734,185.71428571428572,nan,1.7521619911411095,2.7521619911411097,0.08760809955705548,0.1376080995570555,0.586572,0.05
112.01079622132254,95.03239740820734,185.71428571428572,nan,1.6904771102955383,2.6904771102955385,0.08452385551477692,0.13452385551477694,0.895798,0.05
