f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
291.6666666666667,304.6218487394958,nan,nan,nan,nan,nan,nan,0.050466,0.05
291.6666666666667,333.33333333333337,333.33333333333337,423.6188999582153,1,1.4524076569995952,0.05,0.07262038284997976,0.093346,0.05
291.6666666666667,334.2245989304813,334.22459893048136,360.62951596195103,1.0000000000000002,1.236444054726689,0.05000000000000002,0.06182220273633446,0.327136,0.05
268,268,268,268,1,1.5,0.05,0.07500000000000001,0.460109,0.05
301.6759776536313,268,nan,nan,nan,nan,nan,nan,0.151572,0.05
294.11764705882354,268,nan,nan,nan,nan,nan,nan,0.02506,0.05
333.3333333333333,268,nan,nan,nan,nan,nan,nan,0.007687,0.05
333.3333333333333,380.4347826086957,380.43478260869574,449.91001426071597,1.0000000000000002,1.349730042782148,0.05000000000000002,0.0674865021391074,0.043888,0.05
333.3333333333333,355.55555555555554,355.55555555555554,367.816091954023,1,1.1034482758620692,0.05,0.05517241379310346,0.221879,0.05
333.3333333333333,369.7318007662835,369.7318007662834,408.3487337752485,1,1.2250462013257455,0.05,0.06125231006628728,0.480015,0.05
386.3636363636364,369.7318007662835,nan,nan,nan,nan,nan,nan,0.185764,0.05
380.9523809523809,369.7318007662835,nan,nan,nan,nan,nan,nan,0.041031,0.05
434.78260869565213,369.7318007662835,nan,nan,nan,nan,nan,nan,0.021231,0.05
434.78260869565213,516.9491525423729,516.9491525423729,631.3147279515583,1,1.4520238742885843,0.05,0.07260119371442922,0.069341,0.05
416.0839160839161,416.0839160839161,416.08391608391617,416.08391608391617,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.23813,0.05
324.44444444444446,324.44444444444446,324.4444444444445,324.4444444444445,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.409974,0.05
341.34615384615387,324.44444444444446,nan,nan,nan,nan,nan,nan,0.174898,0.05
310.3448275862069,324.44444444444446,nan,nan,nan,nan,nan,nan,0.041741,0.05
366.1971830985916,324.44444444444446,nan,nan,nan,nan,nan,nan,0.023023,0.05
