f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
1,166.66666666666669,166.6666666666667,199.80000000000004,1.0000000000000002,199.80000000000004,0.05200000000000001,10.389600000000002,0.03,0.052
1,85.71428571428571,85.7142857142856,1723.835560720509,1,1723.835560720509,0.05,86.19177803602545,0.000866,0.05
1,125,124.9999999999994,14553.567237163785,1,14553.567237163785,0.05,727.6783618581893,0.000057,0.05
1,155.55555555555557,155.55555555555543,3932.877605822916,1,3932.877605822916,0.05,196.64388029114582,0.001382,0.05
1,169.49152542372883,169.49152542372886,919.2986227746055,1.0000000000000002,919.2986227746055,0.05000000000000002,45.96493113873028,0.013152,0.05
1,166.66666666666666,166.66666666666669,474.1610337972167,1.0000000000000002,474.1610337972167,0.05000000000000002,23.708051689860838,0.050315,0.05
1,164.38356164383563,164.38356164383566,446.10108911127577,1.0000000000000002,446.10108911127577,0.05000000000000002,22.30505445556379,0.109811,0.05
135.7142857142857,164.38356164383563,nan,nan,nan,nan,nan,nan,0.099563,0.05
166.66666666666666,164.38356164383563,nan,nan,nan,nan,nan,nan,0.048475,0.05
171.42857142857142,164.38356164383563,nan,nan,nan,nan,nan,nan,0.026322,0.05
166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666,1,1.5,0.05,0.07500000000000001,0.051032,0.05
161.6161616161616,161.6161616161616,161.6161616161616,161.6161616161616,1,1.5,0.05,0.07500000000000001,0.155812,0.05
131.94444444444446,131.94444444444446,131.94444444444446,131.94444444444446,1,1.5,0.05,0.07500000000000001,0.257621,0.05
136.69064748201438,131.94444444444446,nan,nan,nan,nan,nan,nan,0.115465,0.05
125,131.94444444444446,nan,nan,nan,nan,nan,nan,0.021795,0.05
81.08108108108108,81.08108108108108,81.081081081082,81.081081081082,1.0000000000000113,1.5000000000000113,0.05000000000000057,0.07500000000000057,0.001084,0.05
105.26315789473684,105.26315789473684,105.26315789473684,105.26315789473684,1,1.5,0.05,0.07500000000000001,0.014903,0.05
91.50326797385621,91.50326797385621,91.50326797385623,91.50326797385623,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.108584,0.05
125,127.4787535410765,127.4787535410765,129.31482923728294,1,1.0345186338982635,0.05,0.05172593169491318,0.325607,0.05
133.85826771653544,127.4787535410765,nan,nan,nan,nan,nan,nan,0.240227,0.05
126.3157894736842,127.4787535410765,nan,nan,nan,nan,nan,nan,0.072984,0.05
139.53488372093025,127.4787535410765,nan,nan,nan,nan,nan,nan,0.013675,0.05
125,125,125,125,1,1.5,0.05,0.07500000000000001,0.014694,0.05
114.09395973154363,114.09395973154363,114.09395973154365,114.09395973154365,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.102637,0.05
131.57894736842104,131.57894736842104,131.57894736842104,131.57894736842104,1,1.5,0.05,0.07500000000000001,0.410986,0.05
136.95090439276484,131.57894736842104,nan,nan,nan,nan,nan,nan,0.35217,0.05
134.32835820895522,131.57894736842104,nan,nan,nan,nan,nan,nan,0.103705,0.05
135.13513513513513,131.57894736842104,nan,nan,nan,nan,nan,nan,0.035448,0.05
122.64150943396227,122.64150943396227,122.64150943396223,122.64150943396223,1,0.9999999999999997,0.05,0.04999999999999999,0.063485,0.05
120.80536912751678,120.80536912751678,120.80536912751677,120.80536912751677,1,0.9999999999999999,0.05,0.049999999999999996,0.253883,0.05
135.13513513513513,146.72686230248306,146.72686230248306,170.45304043017205,1,1.2613524991832732,0.05,0.06306762495916367,0.411744,0.05
148.8095238095238,146.72686230248306,nan,nan,nan,nan,nan,nan,0.144989,0.05
135.59322033898306,146.72686230248306,nan,nan,nan,nan,nan,nan,0.024467,0.05
122.44897959183673,146.72686230248306,nan,nan,nan,nan,nan,nan,0.005804,0.05
109.8901098901099,109.8901098901099,109.8901098901099,109.8901098901099,1,1.5,0.05,0.07500000000000001,0.047672,0.05
111.45510835913312,111.45510835913312,111.45510835913313,111.45510835913313,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.275858,0.05
122.44897959183673,171.22040072859744,171.22040072859747,234.50458592783326,1.0000000000000002,1.915120785077305,0.05000000000000002,0.09575603925386526,0.527,0.05
154.58937198067633,171.22040072859744,nan,nan,nan,nan,nan,nan,0.196214,0.05
139.2405063291139,171.22040072859744,nan,nan,nan,nan,nan,nan,0.05139,0.05
135.13513513513513,171.22040072859744,nan,nan,nan,nan,nan,nan,0.031156,0.05
119.76047904191616,119.76047904191616,119.76047904191614,119.76047904191614,1,0.9999999999999999,0.05,0.049999999999999996,0.121907,0.05
135.13513513513513,145.7905544147844,145.7905544147844,152.0183344509904,1,1.1249356749373292,0.05,0.05624678374686646,0.441564,0.05
157.64705882352942,145.7905544147844,nan,nan,nan,nan,nan,nan,0.394277,0.05
154.36241610738256,145.7905544147844,nan,nan,nan,nan,nan,nan,0.120796,0.05
179.48717948717947,145.7905544147844,nan,nan,nan,nan,nan,nan,0.034547,0.05
179.48717948717947,182.7956989247312,182.79569892473128,198.286925377281,1.0000000000000004,1.1047414413877086,0.050000000000000024,0.05523707206938543,0.046523,0.05
179.48717948717947,183.26693227091633,183.26693227091633,185.75083959699344,1,1.0348975348975349,0.05,0.051744876744876746,0.203481,0.05
179.48717948717947,218.59706362153344,218.59706362153347,245.3301175877099,1.0000000000000002,1.3668392265600982,0.05000000000000002,0.06834196132800491,0.575372,0.05
