f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
1,166.66666666666669,166.6666666666667,199.80000000000004,1.0000000000000002,199.80000000000004,0.05400000000000001,10.789200000000003,0.03,0.054
1,83.33333333333334,83.33333333333334,1728.272727272736,1,1728.272727272736,0.05,86.4136363636368,0.00089,0.05
1,116.27906976744187,116.27906976744178,2138.40567732663,1,2138.40567732663,0.05,106.92028386633152,0.001313,0.05
1,148.93617021276594,148.93617021276583,2359.448166207331,1,2359.448166207331,0.05,117.97240831036655,0.002512,0.05
1,161.29032258064515,161.2903225806452,756.0107051591959,1.0000000000000004,756.0107051591959,0.050000000000000024,37.8005352579598,0.016429,0.05
1,160,159.99999999999997,443.5111978416323,1,443.5111978416323,0.05,22.175559892081615,0.055775,0.05
1,163.26530612244898,163.26530612244903,460.57412373994265,1.0000000000000004,460.57412373994265,0.050000000000000024,23.028706186997134,0.113477,0.05
136.36363636363635,163.26530612244898,nan,nan,nan,nan,nan,nan,0.097624,0.05
168.67469879518072,163.26530612244898,nan,nan,nan,nan,nan,nan,0.043539,0.05
164.17910447761193,163.26530612244898,nan,nan,nan,nan,nan,nan,0.027087,0.05
161.6161616161616,161.6161616161616,161.6161616161616,161.6161616161616,1,1.5,0.05,0.07500000000000001,0.053182,0.05
160.97560975609758,160.97560975609758,160.97560975609758,160.97560975609758,1,1.5,0.05,0.07500000000000001,0.162376,0.05
134.27561837455832,134.27561837455832,134.27561837455826,134.27561837455826,1,0.9999999999999996,0.05,0.04999999999999998,0.255217,0.05
138.46153846153845,134.27561837455832,nan,nan,nan,nan,nan,nan,0.113763,0.05
119.04761904761904,134.27561837455832,nan,nan,nan,nan,nan,nan,0.022748,0.05
78.94736842105263,78.94736842105263,78.94736842105267,78.94736842105267,1.0000000000000004,1.5000000000000004,0.050000000000000024,0.07500000000000002,0.002578,0.05
100,100,100.00000000000003,100.00000000000003,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.016427,0.05
90.9090909090909,90.9090909090909,90.90909090909089,90.90909090909089,1,0.9999999999999999,0.05,0.049999999999999996,0.119223,0.05
119.04761904761904,130.55555555555557,130.55555555555554,139.8007931837313,1,1.1743266627433429,0.05,0.05871633313716715,0.332143,0.05
141.63090128755363,130.55555555555557,nan,nan,nan,nan,nan,nan,0.21069,0.05
128.2051282051282,130.55555555555557,nan,nan,nan,nan,nan,nan,0.064759,0.05
127.65957446808511,130.55555555555557,nan,nan,nan,nan,nan,nan,0.012254,0.05
114.75409836065575,114.75409836065575,114.75409836065573,114.75409836065573,1,0.9999999999999999,0.05,0.049999999999999996,0.019908,0.05
104.3956043956044,104.3956043956044,104.39560439560438,104.39560439560438,1,0.9999999999999999,0.05,0.049999999999999996,0.135959,0.05
127.65957446808511,143.47826086956522,143.47826086956522,153.56336716702074,1,1.202913042808329,0.05,0.06014565214041645,0.42951,0.05
148.73417721518987,143.47826086956522,nan,nan,nan,nan,nan,nan,0.292054,0.05
133.92857142857142,143.47826086956522,nan,nan,nan,nan,nan,nan,0.095226,0.05
131.57894736842107,143.47826086956522,nan,nan,nan,nan,nan,nan,0.035975,0.05
119.04761904761905,119.04761904761905,119.04761904761902,119.04761904761902,1,0.9999999999999998,0.05,0.04999999999999999,0.080753,0.05
128.7425149700599,128.7425149700599,128.7425149700599,128.7425149700599,1,1.5,0.05,0.07500000000000001,0.29018,0.05
131.57894736842107,166.66666666666666,166.6666666666667,355.6370123554442,1.0000000000000004,2.7028412939013755,0.050000000000000024,0.1351420646950688,0.360456,0.05
145.83333333333334,166.66666666666666,nan,nan,nan,nan,nan,nan,0.13257,0.05
129.62962962962962,166.66666666666666,nan,nan,nan,nan,nan,nan,0.024966,0.05
122.44897959183673,166.66666666666666,nan,nan,nan,nan,nan,nan,0.005691,0.05
103.09278350515464,103.09278350515464,103.09278350515464,103.09278350515464,1,1.5,0.05,0.07500000000000001,0.053955,0.05
101.79640718562874,101.79640718562874,101.79640718562874,101.79640718562874,1,1.5,0.05,0.07500000000000001,0.29024,0.05
105.3639846743295,105.3639846743295,105.36398467432953,105.36398467432953,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.522,0.05
101.06382978723404,105.3639846743295,nan,nan,nan,nan,nan,nan,0.201273,0.05
77.92207792207792,105.3639846743295,nan,nan,nan,nan,nan,nan,0.048915,0.05
62.5,62.5,62.500000000000206,62.500000000000206,1.0000000000000033,1.5000000000000033,0.05000000000000017,0.07500000000000018,0.032971,0.05
