start_time,end_time,duration,min_qdel,max_qdel,communicated_flow_count,round_max_cruise_rate,latest_cruise_rate,cruise_happened,probe_happened,round_ended,cwnd
60383000,61078000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
61078000,61773000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
61773000,62469000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
62469000,63164000,695000,14000,15000,1.00,1000.00,800.00,true,false,true,20.00
63164000,63859000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
63859000,64554000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
64554000,65249000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
65249000,65944000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
65944000,66639000,695000,10000,15000,1.00,833.33,833.33,true,false,false,20.00
66639000,67337000,698000,10000,16000,1.00,1000.00,833.33,true,false,false,20.00
67337000,68032000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
68032000,68733000,701000,10000,17000,1.00,1000.00,740.74,true,false,false,20.00
68733000,69428000,695000,12000,15000,1.00,1000.00,833.33,true,false,false,20.00
69428000,70123000,695000,10000,15000,1.00,1000.00,909.09,true,false,false,20.00
70123000,70824000,701000,11000,17000,1.00,1000.00,833.33,true,false,false,20.00
70824000,71520000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
71520000,72139000,619000,15000,15000,1.00,1000.00,869.57,false,true,false,20.00
72139000,72837000,698000,12000,16000,1.00,1000.00,833.33,true,false,false,20.00
72837000,73532000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
73532000,74228000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
74228000,74923000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
74923000,75618000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
75618000,76314000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
76314000,77009000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
77009000,77705000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
77705000,78400000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
78400000,79095000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
79095000,79790000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
79790000,80485000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
80485000,81198000,713000,14000,21000,1.00,1000.00,689.66,true,false,false,20.00
81198000,81932000,734000,10000,28000,1.00,1000.00,833.33,true,false,false,20.00
81932000,82627000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
82627000,83322000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
83322000,84018000,696000,14000,15000,1.00,1000.00,800.00,true,false,true,20.00
84018000,84714000,696000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
84714000,85409000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
85409000,86104000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
86104000,86799000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
86799000,87494000,695000,10000,15000,1.00,1000.00,833.33,true,false,false,20.00
87494000,88195000,701000,11000,17000,1.00,1000.00,800.00,true,false,false,20.00
88195000,88890000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
88890000,89585000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
89585000,90286000,701000,13000,17000,1.00,1000.00,800.00,true,false,false,20.00
90286000,90981000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
90981000,91685000,704000,11000,18000,1.00,1000.00,800.00,true,false,false,20.00
91685000,92380000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
92380000,93001000,621000,15000,15000,1.00,1000.00,833.33,false,true,false,20.00
93001000,93700000,699000,13000,16000,1.00,1000.00,833.33,true,false,false,20.00
93700000,94395000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
94395000,95090000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
95090000,95785000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
95785000,96480000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
96480000,97175000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
97175000,97870000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
97870000,98566000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
98566000,99261000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
99261000,99957000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
99957000,100652000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
100652000,101347000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
101347000,102042000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
102042000,102737000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
102737000,103432000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
103432000,104127000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
104127000,104822000,695000,14000,15000,1.00,1000.00,800.00,true,false,true,20.00
104822000,105517000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
105517000,106213000,696000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
106213000,106954000,741000,14000,30000,1.40,833.33,540.54,true,false,false,20.00
106954000,107688000,734000,10000,28000,1.00,952.38,833.33,true,false,false,20.00
107688000,108383000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
108383000,109081000,698000,11000,16000,1.00,1000.00,833.33,true,false,false,20.00
109081000,109776000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
109776000,110471000,695000,10000,15000,1.00,1000.00,909.09,true,false,false,20.00
110471000,111172000,701000,12000,17000,1.00,1000.00,833.33,true,false,false,20.00
111172000,111867000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
111867000,112568000,701000,10000,17000,1.00,1000.00,800.00,true,false,false,20.00
112568000,113263000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
113263000,113882000,619000,14000,14000,1.00,1000.00,869.57,false,true,false,20.00
113882000,114580000,698000,12000,16000,1.00,1000.00,833.33,true,false,false,20.00
114580000,115276000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
115276000,115971000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
115971000,116666000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
116666000,117362000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
117362000,118057000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
118057000,118752000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
118752000,119447000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
119447000,120142000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
120142000,120837000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
120837000,121532000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
121532000,122227000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
122227000,122922000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
122922000,123617000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
123617000,124312000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
124312000,125007000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
125007000,125702000,695000,14000,15000,1.00,1000.00,833.33,true,false,true,20.00
125702000,126397000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
126397000,127093000,696000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
127093000,127789000,696000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
127789000,128484000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
128484000,129179000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
129179000,129877000,698000,10000,16000,1.00,1000.00,833.33,true,false,false,20.00
129877000,130573000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
130573000,131268000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
131268000,131969000,701000,12000,17000,1.00,1000.00,833.33,true,false,false,20.00
131969000,132700000,731000,14000,27000,1.00,1000.00,571.43,true,false,false,20.00
132700000,133425000,725000,10000,25000,1.00,1000.00,833.33,true,false,false,20.00
133425000,134120000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
134120000,134741000,621000,14000,14000,1.00,1000.00,833.33,false,true,false,20.00
134741000,135439000,698000,13000,16000,1.00,1000.00,833.33,true,false,false,20.00
135439000,136135000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
136135000,136830000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
136830000,137525000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
137525000,138220000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
138220000,138915000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
138915000,139610000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
139610000,140305000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
140305000,141000000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
141000000,141695000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
141695000,142390000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
142390000,143086000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
143086000,143781000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
143781000,144476000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
144476000,145171000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
145171000,145866000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
145866000,146561000,695000,14000,15000,1.00,1000.00,800.00,true,false,true,20.00
146561000,147256000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
147256000,147951000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
147951000,148646000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
148646000,149341000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
149341000,150036000,695000,10000,15000,1.00,1000.00,833.33,true,false,false,20.00
150036000,150737000,701000,11000,17000,1.00,1000.00,800.00,true,false,false,20.00
150737000,151432000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
151432000,152128000,696000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
152128000,152829000,701000,12000,17000,1.00,1000.00,833.33,true,false,false,20.00
152829000,153524000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
153524000,154228000,704000,10000,18000,1.00,1000.00,833.33,true,false,false,20.00
154228000,154926000,698000,13000,16000,1.00,1000.00,833.33,true,false,false,20.00
154926000,155546000,620000,14000,14000,1.00,1000.00,833.33,false,true,false,20.00
155546000,156244000,698000,13000,16000,1.00,1000.00,833.33,true,false,false,20.00
156244000,156940000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
156940000,157635000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
157635000,158369000,734000,14000,28000,1.00,1000.00,526.32,true,false,false,20.00
158369000,159107000,738000,10000,29000,1.00,1000.00,833.33,true,false,false,20.00
159107000,159802000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
159802000,160497000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
160497000,161192000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
161192000,161887000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
161887000,162582000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
162582000,163277000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
163277000,163972000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
163972000,164667000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
164667000,165362000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
165362000,166057000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
166057000,166752000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
166752000,167448000,696000,14000,15000,1.00,1000.00,800.00,true,false,true,20.00
167448000,168144000,696000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
168144000,168839000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
168839000,169534000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
169534000,170229000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
170229000,170924000,695000,10000,15000,1.00,952.38,952.38,true,false,false,20.00
170924000,171625000,701000,11000,17000,1.00,952.38,833.33,true,false,false,20.00
171625000,172320000,695000,14000,15000,1.00,952.38,833.33,true,false,false,20.00
172320000,173015000,695000,10000,15000,1.00,952.38,909.09,true,false,false,20.00
173015000,173716000,701000,12000,17000,1.00,952.38,800.00,true,false,false,20.00
173716000,174411000,695000,14000,15000,1.00,952.38,800.00,true,false,false,20.00
174411000,175106000,695000,10000,15000,1.00,1000.00,909.09,true,false,false,20.00
175106000,175810000,704000,12000,18000,1.00,1000.00,800.00,true,false,false,20.00
175810000,176430000,620000,15000,15000,1.00,1000.00,833.33,false,true,false,20.00
176430000,177128000,698000,13000,16000,1.00,1000.00,833.33,true,false,false,20.00
177128000,177823000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
177823000,178518000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
178518000,179213000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
179213000,179908000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
179908000,180604000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
180604000,181299000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
181299000,181994000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
181994000,182689000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
182689000,183384000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
183384000,184122000,738000,14000,29000,1.00,1000.00,540.54,true,false,false,20.00
184122000,184856000,734000,10000,28000,1.00,1000.00,833.33,true,false,false,20.00
184856000,185551000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
185551000,186246000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
186246000,186941000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
186941000,187636000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
187636000,188331000,695000,14000,15000,1.00,1000.00,800.00,true,false,true,20.00
188331000,189026000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
189026000,189721000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
189721000,190417000,696000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
190417000,191112000,695000,14000,15000,1.40,833.33,800.00,true,false,false,20.00
191112000,191807000,695000,10000,15000,1.00,1000.00,909.09,true,false,false,20.00
191807000,192505000,698000,11000,16000,1.00,1000.00,833.33,true,false,false,20.00
192505000,193200000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
193200000,193895000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
193895000,194596000,701000,12000,17000,1.00,1000.00,833.33,true,false,false,20.00
194596000,195292000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
195292000,195987000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
195987000,196689000,702000,11000,17000,1.00,1000.00,800.00,true,false,false,20.00
196689000,197308000,619000,15000,15000,1.00,1000.00,869.57,false,true,false,20.00
197308000,198007000,699000,12000,16000,1.00,1000.00,833.33,true,false,false,20.00
198007000,198702000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
198702000,199397000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
199397000,200092000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
200092000,200787000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
200787000,201482000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
201482000,202177000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
202177000,202872000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
202872000,203568000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
203568000,204263000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
204263000,204958000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
204958000,205653000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
205653000,206348000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
206348000,207043000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
207043000,207738000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
207738000,208433000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
208433000,209128000,695000,14000,15000,1.00,1000.00,833.33,true,false,true,20.00
209128000,209862000,734000,10000,28000,1.00,952.38,833.33,true,false,false,20.00
209862000,210563000,701000,13000,17000,1.00,952.38,800.00,true,false,false,20.00
210563000,211258000,695000,14000,15000,1.00,952.38,800.00,true,false,false,20.00
211258000,211953000,695000,14000,15000,1.00,952.38,800.00,true,false,false,20.00
211953000,212648000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
212648000,213346000,698000,11000,16000,1.00,1000.00,833.33,true,false,false,20.00
213346000,214041000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
214041000,214736000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
214736000,215437000,701000,12000,17000,1.00,1000.00,833.33,true,false,false,20.00
215437000,216132000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
216132000,216828000,696000,10000,15000,1.00,1000.00,909.09,true,false,false,20.00
216828000,217529000,701000,11000,17000,1.00,1000.00,833.33,true,false,false,20.00
217529000,218148000,619000,14000,14000,1.00,1000.00,869.57,false,true,false,20.00
218148000,218846000,698000,12000,16000,1.00,1000.00,833.33,true,false,false,20.00
218846000,219542000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
219542000,220237000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
220237000,220932000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
220932000,221628000,696000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
221628000,222323000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
222323000,223018000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
223018000,223713000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
223713000,224408000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
224408000,225103000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
225103000,225798000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
225798000,226493000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
226493000,227188000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
227188000,227883000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
227883000,228578000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
228578000,229273000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
229273000,229968000,695000,14000,15000,1.00,1000.00,833.33,true,false,true,20.00
229968000,230663000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
230663000,231359000,696000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
231359000,232055000,696000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
232055000,232750000,695000,14000,15000,1.40,833.33,833.33,true,false,false,20.00
232750000,233445000,695000,10000,15000,1.00,952.38,869.57,true,false,false,20.00
233445000,234143000,698000,11000,16000,1.00,952.38,833.33,true,false,false,20.00
234143000,234868000,725000,14000,25000,1.00,952.38,606.06,true,false,false,20.00
234868000,235599000,731000,10000,27000,1.00,1000.00,952.38,true,false,false,20.00
235599000,236297000,698000,11000,16000,1.00,1000.00,833.33,true,false,false,20.00
236297000,236992000,695000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
236992000,237687000,695000,10000,15000,1.00,1000.00,869.57,true,false,false,20.00
237687000,238388000,701000,11000,17000,1.00,1000.00,833.33,true,false,false,20.00
238388000,239007000,619000,14000,14000,1.00,1000.00,869.57,false,true,false,20.00
239007000,239705000,698000,12000,16000,1.00,1000.00,833.33,true,false,false,20.00
239705000,240400000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
240400000,241095000,695000,14000,15000,1.00,1000.00,833.33,true,false,false,20.00
241095000,241791000,696000,14000,15000,1.00,1000.00,800.00,true,false,false,20.00
