start_time,end_time,duration,min_qdel,max_qdel,communicated_flow_count,round_max_cruise_rate,latest_cruise_rate,cruise_happened,probe_happened,round_ended,cwnd
28080500,28450800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
28450800,28833000,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
28833000,29203300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
29203300,29585500,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
29585500,29955800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
29955800,30136900,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
30136900,30643600,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
30643600,31139400,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
31139400,31509700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
31509700,31891900,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
31891900,32262200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
32262200,32644400,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
32644400,33014700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
33014700,33396900,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
33396900,33767200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
33767200,33948300,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
33948300,34455000,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
34455000,34950800,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
34950800,35321100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
35321100,35703300,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
35703300,36073600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
36073600,36455800,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
36455800,36826100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
36826100,37208300,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
37208300,37578600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
37578600,37759700,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
37759700,38266400,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
38266400,38762200,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
38762200,39132500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
