time,event,cwnd
4275320000,"""ProbeGain""",52.00
4276111000,"""ProbeDrain""",27.00
4276411000,"""ProbeUpdate""",27.00
4299049000,"""ProbeGain""",52.00
4299837000,"""ProbeDrain""",27.00
4300132000,"""ProbeUpdate""",27.00
4322708000,"""ProbeGain""",52.00
4323492000,"""ProbeDrain""",27.00
4323790000,"""ProbeUpdate""",27.00
4346261000,"""ProbeGain""",52.00
4347047000,"""ProbeDrain""",27.00
4347339000,"""ProbeUpdate""",27.00
4369810000,"""ProbeGain""",51.00
4370593000,"""ProbeDrain""",27.00
4370879000,"""ProbeUpdate""",27.00
4393301000,"""ProbeGain""",49.00
4394082000,"""ProbeDrain""",27.00
4394355000,"""ProbeUpdate""",27.00
4416577000,"""ProbeGain""",72.00
4417339000,"""ProbeDrain""",27.00
4417766000,"""ProbeUpdate""",29.00
4440239000,"""ProbeGain""",60.00
4441212000,"""ProbeDrain""",29.00
4441599000,"""ProbeUpdate""",24.00
4464483000,"""ProbeGain""",51.00
4465290000,"""ProbeDrain""",24.00
4465638000,"""ProbeUpdate""",23.00
4488872000,"""ProbeGain""",47.00
4489667000,"""ProbeDrain""",23.00
4489991000,"""ProbeUpdate""",23.00
4512946000,"""ProbeGain""",48.00
4513749000,"""ProbeDrain""",23.00
4514087000,"""ProbeUpdate""",23.00
4537360000,"""ProbeGain""",46.00
4538152000,"""ProbeDrain""",23.00
4538461000,"""ProbeUpdate""",23.00
4561205000,"""ProbeGain""",44.00
4561988000,"""ProbeDrain""",23.00
4562268000,"""ProbeUpdate""",24.00
4585018000,"""ProbeGain""",46.00
4585801000,"""ProbeDrain""",24.00
4586088000,"""ProbeUpdate""",24.00
4608760000,"""ProbeGain""",45.00
4609542000,"""ProbeDrain""",24.00
4609815000,"""ProbeUpdate""",25.00
4632624000,"""ProbeGain""",48.00
4633408000,"""ProbeDrain""",25.00
4633699000,"""ProbeUpdate""",25.00
4656266000,"""ProbeGain""",47.00
4657048000,"""ProbeDrain""",25.00
4657325000,"""ProbeUpdate""",26.00
4680078000,"""ProbeGain""",47.00
4680856000,"""ProbeDrain""",26.00
4681129000,"""ProbeUpdate""",26.00
4703490000,"""ProbeGain""",35.00
4704237000,"""ProbeDrain""",26.00
4704458000,"""ProbeUpdate""",34.00
4728268000,"""ProbeGain""",82.00
4729427000,"""ProbeDrain""",34.00
4730025000,"""ProbeUpdate""",27.00
4752328000,"""ProbeGain""",52.00
4753117000,"""ProbeDrain""",27.00
4753409000,"""ProbeUpdate""",27.00
4775693000,"""ProbeGain""",52.00
4776480000,"""ProbeDrain""",27.00
4776776000,"""ProbeUpdate""",27.00
4799027000,"""ProbeGain""",53.00
4799823000,"""ProbeDrain""",27.00
4800132000,"""ProbeUpdate""",26.00
4822662000,"""ProbeGain""",50.00
4823445000,"""ProbeDrain""",26.00
4823736000,"""ProbeUpdate""",26.00
4846194000,"""ProbeGain""",50.00
4846981000,"""ProbeDrain""",26.00
4847273000,"""ProbeUpdate""",26.00
4869711000,"""ProbeGain""",49.00
4870492000,"""ProbeDrain""",26.00
4870777000,"""ProbeUpdate""",26.00
4893163000,"""ProbeGain""",49.00
4893943000,"""ProbeDrain""",26.00
4894226000,"""ProbeUpdate""",26.00
4916624000,"""ProbeGain""",49.00
4917410000,"""ProbeDrain""",26.00
4917690000,"""ProbeUpdate""",26.00
4940055000,"""ProbeGain""",47.00
4940837000,"""ProbeDrain""",26.00
4941104000,"""ProbeUpdate""",26.00
4963357000,"""ProbeGain""",36.00
4964142000,"""ProbeDrain""",26.00
4964339000,"""ProbeUpdate""",29.00
4987085000,"""ProbeGain""",55.00
4988013000,"""ProbeDrain""",29.00
4988385000,"""ProbeUpdate""",24.00
5009315000,"""ProbeGain""",37.00
5010061000,"""ProbeDrain""",24.00
5010320000,"""ProbeUpdate""",27.00
5032142000,"""ProbeGain""",51.00
5032926000,"""ProbeDrain""",27.00
5033210000,"""ProbeUpdate""",27.00
5055338000,"""ProbeGain""",52.00
5056125000,"""ProbeDrain""",27.00
5056423000,"""ProbeUpdate""",27.00
5078905000,"""ProbeGain""",53.00
5079698000,"""ProbeDrain""",27.00
5080008000,"""ProbeUpdate""",27.00
5102630000,"""ProbeGain""",52.00
5103419000,"""ProbeDrain""",27.00
5103720000,"""ProbeUpdate""",27.00
5126289000,"""ProbeGain""",52.00
5127077000,"""ProbeDrain""",27.00
5127372000,"""ProbeUpdate""",27.00
5149861000,"""ProbeGain""",52.00
5150646000,"""ProbeDrain""",27.00
5150942000,"""ProbeUpdate""",27.00
5173403000,"""ProbeGain""",52.00
5174189000,"""ProbeDrain""",27.00
5174483000,"""ProbeUpdate""",27.00
5196956000,"""ProbeGain""",50.00
5197739000,"""ProbeDrain""",27.00
5198017000,"""ProbeUpdate""",27.00
5220431000,"""ProbeGain""",40.00
5221206000,"""ProbeDrain""",27.00
5221413000,"""ProbeUpdate""",27.00
5243409000,"""ProbeGain""",66.00
5244297000,"""ProbeDrain""",27.00
5244601000,"""ProbeUpdate""",26.00
5265672000,"""ProbeGain""",44.00
5266435000,"""ProbeDrain""",26.00
5266739000,"""ProbeUpdate""",28.00
5288769000,"""ProbeGain""",53.00
5289556000,"""ProbeDrain""",28.00
5289845000,"""ProbeUpdate""",28.00
5311983000,"""ProbeGain""",55.00
5312777000,"""ProbeDrain""",28.00
5313086000,"""ProbeUpdate""",27.00
5335553000,"""ProbeGain""",52.00
5336341000,"""ProbeDrain""",27.00
5336638000,"""ProbeUpdate""",27.00
5359313000,"""ProbeGain""",52.00
5360101000,"""ProbeDrain""",27.00
5360400000,"""ProbeUpdate""",27.00
5382985000,"""ProbeGain""",52.00
5383770000,"""ProbeDrain""",27.00
5384068000,"""ProbeUpdate""",27.00
5406606000,"""ProbeGain""",52.00
5407392000,"""ProbeDrain""",27.00
5407686000,"""ProbeUpdate""",27.00
5430136000,"""ProbeGain""",52.00
5430921000,"""ProbeDrain""",27.00
5431216000,"""ProbeUpdate""",27.00
5453676000,"""ProbeGain""",50.00
5454462000,"""ProbeDrain""",27.00
5454743000,"""ProbeUpdate""",27.00
5477182000,"""ProbeGain""",49.00
5477961000,"""ProbeDrain""",27.00
5478235000,"""ProbeUpdate""",27.00
5500447000,"""ProbeGain""",72.00
5501198000,"""ProbeDrain""",27.00
5501630000,"""ProbeUpdate""",32.00
5524884000,"""ProbeGain""",72.00
5525936000,"""ProbeDrain""",32.00
5526412000,"""ProbeUpdate""",25.00
5548813000,"""ProbeGain""",49.00
5549602000,"""ProbeDrain""",25.00
5549899000,"""ProbeUpdate""",25.00
5572268000,"""ProbeGain""",48.00
5573051000,"""ProbeDrain""",25.00
5573341000,"""ProbeUpdate""",25.00
5595654000,"""ProbeGain""",50.00
5596447000,"""ProbeDrain""",25.00
5596763000,"""ProbeUpdate""",25.00
5619537000,"""ProbeGain""",49.00
5620326000,"""ProbeDrain""",25.00
5620626000,"""ProbeUpdate""",25.00
5643443000,"""ProbeGain""",48.00
5644232000,"""ProbeDrain""",25.00
5644519000,"""ProbeUpdate""",25.00
5667086000,"""ProbeGain""",47.00
5667871000,"""ProbeDrain""",25.00
5668146000,"""ProbeUpdate""",26.00
5690907000,"""ProbeGain""",50.00
5691692000,"""ProbeDrain""",26.00
5691987000,"""ProbeUpdate""",26.00
5714550000,"""ProbeGain""",50.00
5715337000,"""ProbeDrain""",26.00
5715628000,"""ProbeUpdate""",26.00
5738097000,"""ProbeGain""",48.00
5738877000,"""ProbeDrain""",26.00
5739151000,"""ProbeUpdate""",26.00
5761484000,"""ProbeGain""",39.00
5762265000,"""ProbeDrain""",26.00
5762478000,"""ProbeUpdate""",27.00
5785027000,"""ProbeGain""",74.00
5785935000,"""ProbeDrain""",27.00
5786353000,"""ProbeUpdate""",36.00
5810764000,"""ProbeGain""",89.00
5811684000,"""ProbeDrain""",36.00
5812239000,"""ProbeUpdate""",28.00
5834754000,"""ProbeGain""",52.00
5835537000,"""ProbeDrain""",28.00
5835816000,"""ProbeUpdate""",28.00
5859469000,"""ProbeGain""",64.00
5860302000,"""ProbeDrain""",28.00
5860675000,"""ProbeUpdate""",25.00
5883721000,"""ProbeGain""",54.00
5884534000,"""ProbeDrain""",25.00
5884890000,"""ProbeUpdate""",24.00
5907949000,"""ProbeGain""",48.00
5908739000,"""ProbeDrain""",24.00
5909048000,"""ProbeUpdate""",24.00
5931746000,"""ProbeGain""",46.00
5932527000,"""ProbeDrain""",24.00
5932816000,"""ProbeUpdate""",25.00
5955793000,"""ProbeGain""",49.00
5956580000,"""ProbeDrain""",25.00
5956880000,"""ProbeUpdate""",25.00
5979521000,"""ProbeGain""",48.00
5980303000,"""ProbeDrain""",25.00
5980594000,"""ProbeUpdate""",25.00
6003063000,"""ProbeGain""",47.00
6003844000,"""ProbeDrain""",25.00
6004121000,"""ProbeUpdate""",26.00
6026811000,"""ProbeGain""",50.00
6027597000,"""ProbeDrain""",26.00
6027891000,"""ProbeUpdate""",26.00
6050391000,"""ProbeGain""",39.00
6051165000,"""ProbeDrain""",26.00
6051376000,"""ProbeUpdate""",26.00
6073438000,"""ProbeGain""",65.00
6074331000,"""ProbeDrain""",26.00
6074613000,"""ProbeUpdate""",25.00
6095743000,"""ProbeGain""",43.00
6096507000,"""ProbeDrain""",25.00
6096805000,"""ProbeUpdate""",27.00
6118875000,"""ProbeGain""",52.00
6119661000,"""ProbeDrain""",27.00
6119954000,"""ProbeUpdate""",27.00
6142077000,"""ProbeGain""",53.00
6142866000,"""ProbeDrain""",27.00
6143173000,"""ProbeUpdate""",27.00
6165838000,"""ProbeGain""",53.00
6166629000,"""ProbeDrain""",27.00
6166939000,"""ProbeUpdate""",27.00
6189761000,"""ProbeGain""",53.00
6190552000,"""ProbeDrain""",27.00
6190858000,"""ProbeUpdate""",27.00
6213581000,"""ProbeGain""",52.00
6214370000,"""ProbeDrain""",27.00
6214668000,"""ProbeUpdate""",27.00
6237260000,"""ProbeGain""",52.00
6238049000,"""ProbeDrain""",27.00
6238346000,"""ProbeUpdate""",27.00
6260924000,"""ProbeGain""",52.00
6261708000,"""ProbeDrain""",27.00
6262005000,"""ProbeUpdate""",27.00
6284480000,"""ProbeGain""",51.00
6285268000,"""ProbeDrain""",27.00
6285551000,"""ProbeUpdate""",27.00
6307998000,"""ProbeGain""",50.00
6308774000,"""ProbeDrain""",27.00
6309055000,"""ProbeUpdate""",28.00
6331603000,"""ProbeGain""",38.00
6332353000,"""ProbeDrain""",28.00
6332576000,"""ProbeUpdate""",37.00
6356654000,"""ProbeGain""",92.00
6357750000,"""ProbeDrain""",37.00
6358351000,"""ProbeUpdate""",29.00
6380946000,"""ProbeGain""",56.00
6381737000,"""ProbeDrain""",29.00
6382041000,"""ProbeUpdate""",28.00
6404300000,"""ProbeGain""",53.00
6405082000,"""ProbeDrain""",28.00
6405369000,"""ProbeUpdate""",28.00
6427597000,"""ProbeGain""",55.00
6428391000,"""ProbeDrain""",28.00
6428705000,"""ProbeUpdate""",27.00
6451219000,"""ProbeGain""",52.00
6452007000,"""ProbeDrain""",27.00
6452304000,"""ProbeUpdate""",27.00
6474776000,"""ProbeGain""",52.00
6475560000,"""ProbeDrain""",27.00
6475856000,"""ProbeUpdate""",27.00
6498381000,"""ProbeGain""",52.00
6499166000,"""ProbeDrain""",27.00
6499458000,"""ProbeUpdate""",27.00
6521930000,"""ProbeGain""",52.00
6522715000,"""ProbeDrain""",27.00
6523008000,"""ProbeUpdate""",27.00
6545471000,"""ProbeGain""",51.00
6546256000,"""ProbeDrain""",27.00
6546542000,"""ProbeUpdate""",27.00
6568994000,"""ProbeGain""",49.00
6569777000,"""ProbeDrain""",27.00
6570050000,"""ProbeUpdate""",27.00
6592400000,"""ProbeGain""",38.00
6593189000,"""ProbeDrain""",27.00
6593395000,"""ProbeUpdate""",36.00
6618279000,"""ProbeGain""",97.00
6619345000,"""ProbeDrain""",36.00
6619699000,"""ProbeUpdate""",36.00
6642729000,"""ProbeGain""",79.00
6643563000,"""ProbeDrain""",36.00
6644057000,"""ProbeUpdate""",31.00
6666752000,"""ProbeGain""",59.00
6667540000,"""ProbeDrain""",31.00
6667840000,"""ProbeUpdate""",30.00
6689668000,"""ProbeGain""",57.00
6690452000,"""ProbeDrain""",30.00
6690746000,"""ProbeUpdate""",29.00
6712832000,"""ProbeGain""",56.00
6713621000,"""ProbeDrain""",29.00
6713923000,"""ProbeUpdate""",28.00
6736245000,"""ProbeGain""",53.00
6737030000,"""ProbeDrain""",28.00
6737320000,"""ProbeUpdate""",28.00
6759781000,"""ProbeGain""",54.00
6760570000,"""ProbeDrain""",28.00
6760869000,"""ProbeUpdate""",28.00
6783380000,"""ProbeGain""",54.00
6784169000,"""ProbeDrain""",28.00
6784466000,"""ProbeUpdate""",28.00
6806992000,"""ProbeGain""",54.00
6807779000,"""ProbeDrain""",28.00
6808079000,"""ProbeUpdate""",28.00
6830633000,"""ProbeGain""",54.00
6831420000,"""ProbeDrain""",28.00
6831719000,"""ProbeUpdate""",28.00
6854271000,"""ProbeGain""",51.00
6855049000,"""ProbeDrain""",28.00
6855327000,"""ProbeUpdate""",28.00
6877628000,"""ProbeGain""",36.00
6878374000,"""ProbeDrain""",28.00
6878591000,"""ProbeUpdate""",37.00
6902566000,"""ProbeGain""",91.00
6903696000,"""ProbeDrain""",37.00
6904289000,"""ProbeUpdate""",29.00
6926864000,"""ProbeGain""",56.00
6927656000,"""ProbeDrain""",29.00
6927960000,"""ProbeUpdate""",28.00
6950178000,"""ProbeGain""",53.00
6950964000,"""ProbeDrain""",28.00
6951254000,"""ProbeUpdate""",28.00
6973415000,"""ProbeGain""",56.00
6974209000,"""ProbeDrain""",28.00
6974530000,"""ProbeUpdate""",27.00
6996997000,"""ProbeGain""",52.00
6997781000,"""ProbeDrain""",27.00
6998078000,"""ProbeUpdate""",27.00
7020523000,"""ProbeGain""",52.00
7021312000,"""ProbeDrain""",27.00
7021609000,"""ProbeUpdate""",27.00
7044168000,"""ProbeGain""",52.00
7044952000,"""ProbeDrain""",27.00
7045249000,"""ProbeUpdate""",27.00
7067693000,"""ProbeGain""",52.00
7068481000,"""ProbeDrain""",27.00
7068773000,"""ProbeUpdate""",27.00
7091226000,"""ProbeGain""",51.00
7092013000,"""ProbeDrain""",27.00
7092302000,"""ProbeUpdate""",27.00
7114750000,"""ProbeGain""",49.00
7115536000,"""ProbeDrain""",27.00
7115804000,"""ProbeUpdate""",27.00
7138138000,"""ProbeGain""",38.00
7138926000,"""ProbeDrain""",27.00
7139143000,"""ProbeUpdate""",36.00
7164040000,"""ProbeGain""",96.00
7165108000,"""ProbeDrain""",36.00
7165458000,"""ProbeUpdate""",36.00
7188540000,"""ProbeGain""",79.00
7189372000,"""ProbeDrain""",36.00
7189865000,"""ProbeUpdate""",31.00
7212516000,"""ProbeGain""",59.00
7213304000,"""ProbeDrain""",31.00
7213603000,"""ProbeUpdate""",30.00
7235437000,"""ProbeGain""",57.00
7236224000,"""ProbeDrain""",30.00
7236517000,"""ProbeUpdate""",29.00
7258603000,"""ProbeGain""",56.00
7259393000,"""ProbeDrain""",29.00
7259696000,"""ProbeUpdate""",28.00
7282020000,"""ProbeGain""",53.00
7282804000,"""ProbeDrain""",28.00
7283092000,"""ProbeUpdate""",28.00
7305584000,"""ProbeGain""",54.00
7306370000,"""ProbeDrain""",28.00
7306670000,"""ProbeUpdate""",28.00
7329206000,"""ProbeGain""",53.00
7329991000,"""ProbeDrain""",28.00
7330286000,"""ProbeUpdate""",28.00
7352832000,"""ProbeGain""",53.00
7353620000,"""ProbeDrain""",28.00
7353910000,"""ProbeUpdate""",28.00
7376462000,"""ProbeGain""",53.00
7377250000,"""ProbeDrain""",28.00
7377541000,"""ProbeUpdate""",28.00
7400000000,"""ProbeGain""",52.00
7400784000,"""ProbeDrain""",28.00
7401070000,"""ProbeUpdate""",28.00
7423371000,"""ProbeGain""",74.00
7424135000,"""ProbeDrain""",28.00
7424549000,"""ProbeUpdate""",29.00
7446796000,"""ProbeGain""",58.00
7447698000,"""ProbeDrain""",29.00
7448044000,"""ProbeUpdate""",25.00
7469834000,"""ProbeGain""",45.00
7470607000,"""ProbeDrain""",25.00
7470865000,"""ProbeUpdate""",26.00
7493431000,"""ProbeGain""",52.00
7494222000,"""ProbeDrain""",26.00
7494536000,"""ProbeUpdate""",26.00
7517170000,"""ProbeGain""",54.00
7517971000,"""ProbeDrain""",26.00
7518311000,"""ProbeUpdate""",25.00
7541226000,"""ProbeGain""",49.00
7542013000,"""ProbeDrain""",25.00
7542314000,"""ProbeUpdate""",25.00
7565019000,"""ProbeGain""",48.00
7565804000,"""ProbeDrain""",25.00
7566092000,"""ProbeUpdate""",25.00
7588551000,"""ProbeGain""",47.00
7589331000,"""ProbeDrain""",25.00
7589610000,"""ProbeUpdate""",26.00
7612297000,"""ProbeGain""",50.00
7613083000,"""ProbeDrain""",26.00
7613376000,"""ProbeUpdate""",26.00
7636124000,"""ProbeGain""",50.00
7636912000,"""ProbeDrain""",26.00
7637206000,"""ProbeUpdate""",26.00
7659778000,"""ProbeGain""",49.00
7660562000,"""ProbeDrain""",26.00
7660844000,"""ProbeUpdate""",26.00
7683267000,"""ProbeGain""",39.00
7684039000,"""ProbeDrain""",26.00
7684250000,"""ProbeUpdate""",26.00
7706219000,"""ProbeGain""",64.00
7707107000,"""ProbeDrain""",26.00
7707429000,"""ProbeUpdate""",26.00
7728642000,"""ProbeGain""",46.00
7729409000,"""ProbeDrain""",26.00
7729726000,"""ProbeUpdate""",27.00
7751781000,"""ProbeGain""",51.00
7752567000,"""ProbeDrain""",27.00
7752851000,"""ProbeUpdate""",27.00
7774858000,"""ProbeGain""",52.00
7775648000,"""ProbeDrain""",27.00
7775944000,"""ProbeUpdate""",27.00
7798496000,"""ProbeGain""",53.00
7799288000,"""ProbeDrain""",27.00
7799597000,"""ProbeUpdate""",27.00
7822409000,"""ProbeGain""",52.00
7823200000,"""ProbeDrain""",27.00
7823500000,"""ProbeUpdate""",27.00
7846138000,"""ProbeGain""",52.00
7846926000,"""ProbeDrain""",27.00
7847221000,"""ProbeUpdate""",27.00
7869797000,"""ProbeGain""",52.00
7870581000,"""ProbeDrain""",27.00
7870879000,"""ProbeUpdate""",27.00
7893350000,"""ProbeGain""",52.00
7894136000,"""ProbeDrain""",27.00
7894428000,"""ProbeUpdate""",27.00
7916899000,"""ProbeGain""",51.00
7917682000,"""ProbeDrain""",27.00
7917968000,"""ProbeUpdate""",27.00
7940390000,"""ProbeGain""",49.00
7941171000,"""ProbeDrain""",27.00
7941444000,"""ProbeUpdate""",27.00
7963666000,"""ProbeGain""",72.00
7964428000,"""ProbeDrain""",27.00
7964855000,"""ProbeUpdate""",29.00
7987328000,"""ProbeGain""",60.00
7988301000,"""ProbeDrain""",29.00
7988688000,"""ProbeUpdate""",24.00
8011572000,"""ProbeGain""",51.00
8012379000,"""ProbeDrain""",24.00
8012727000,"""ProbeUpdate""",23.00
8035961000,"""ProbeGain""",47.00
8036756000,"""ProbeDrain""",23.00
8037080000,"""ProbeUpdate""",23.00
8060035000,"""ProbeGain""",48.00
8060838000,"""ProbeDrain""",23.00
8061176000,"""ProbeUpdate""",23.00
8084449000,"""ProbeGain""",46.00
8085241000,"""ProbeDrain""",23.00
8085550000,"""ProbeUpdate""",23.00
8108294000,"""ProbeGain""",44.00
8109077000,"""ProbeDrain""",23.00
8109357000,"""ProbeUpdate""",24.00
8132107000,"""ProbeGain""",46.00
8132890000,"""ProbeDrain""",24.00
8133177000,"""ProbeUpdate""",24.00
8155849000,"""ProbeGain""",45.00
8156631000,"""ProbeDrain""",24.00
8156904000,"""ProbeUpdate""",25.00
8179713000,"""ProbeGain""",48.00
8180497000,"""ProbeDrain""",25.00
8180788000,"""ProbeUpdate""",25.00
8203355000,"""ProbeGain""",47.00
8204137000,"""ProbeDrain""",25.00
8204414000,"""ProbeUpdate""",26.00
8227167000,"""ProbeGain""",47.00
8227945000,"""ProbeDrain""",26.00
8228218000,"""ProbeUpdate""",26.00
8250579000,"""ProbeGain""",35.00
8251326000,"""ProbeDrain""",26.00
8251547000,"""ProbeUpdate""",34.00
8275357000,"""ProbeGain""",82.00
8276516000,"""ProbeDrain""",34.00
8277114000,"""ProbeUpdate""",27.00
8299417000,"""ProbeGain""",52.00
8300206000,"""ProbeDrain""",27.00
8300498000,"""ProbeUpdate""",27.00
8322782000,"""ProbeGain""",52.00
8323569000,"""ProbeDrain""",27.00
8323865000,"""ProbeUpdate""",27.00
8346116000,"""ProbeGain""",53.00
8346912000,"""ProbeDrain""",27.00
8347221000,"""ProbeUpdate""",26.00
8369751000,"""ProbeGain""",50.00
8370534000,"""ProbeDrain""",26.00
8370825000,"""ProbeUpdate""",26.00
8393283000,"""ProbeGain""",50.00
8394070000,"""ProbeDrain""",26.00
8394362000,"""ProbeUpdate""",26.00
8416800000,"""ProbeGain""",49.00
8417581000,"""ProbeDrain""",26.00
8417866000,"""ProbeUpdate""",26.00
8440252000,"""ProbeGain""",49.00
8441032000,"""ProbeDrain""",26.00
8441315000,"""ProbeUpdate""",26.00
8463713000,"""ProbeGain""",49.00
8464499000,"""ProbeDrain""",26.00
8464779000,"""ProbeUpdate""",26.00
8487144000,"""ProbeGain""",47.00
8487926000,"""ProbeDrain""",26.00
8488193000,"""ProbeUpdate""",26.00
8510446000,"""ProbeGain""",36.00
8511231000,"""ProbeDrain""",26.00
8511428000,"""ProbeUpdate""",29.00
8534174000,"""ProbeGain""",55.00
8535102000,"""ProbeDrain""",29.00
8535474000,"""ProbeUpdate""",24.00
8556404000,"""ProbeGain""",37.00
8557150000,"""ProbeDrain""",24.00
8557409000,"""ProbeUpdate""",27.00
8579231000,"""ProbeGain""",51.00
8580015000,"""ProbeDrain""",27.00
8580299000,"""ProbeUpdate""",27.00
8602427000,"""ProbeGain""",52.00
8603214000,"""ProbeDrain""",27.00
8603512000,"""ProbeUpdate""",27.00
8625994000,"""ProbeGain""",53.00
8626787000,"""ProbeDrain""",27.00
8627097000,"""ProbeUpdate""",27.00
8649719000,"""ProbeGain""",52.00
8650508000,"""ProbeDrain""",27.00
8650809000,"""ProbeUpdate""",27.00
8673378000,"""ProbeGain""",52.00
8674166000,"""ProbeDrain""",27.00
8674461000,"""ProbeUpdate""",27.00
8696950000,"""ProbeGain""",52.00
8697735000,"""ProbeDrain""",27.00
8698031000,"""ProbeUpdate""",27.00
8720492000,"""ProbeGain""",52.00
8721278000,"""ProbeDrain""",27.00
8721572000,"""ProbeUpdate""",27.00
8744045000,"""ProbeGain""",50.00
8744828000,"""ProbeDrain""",27.00
8745106000,"""ProbeUpdate""",27.00
8767520000,"""ProbeGain""",40.00
8768295000,"""ProbeDrain""",27.00
8768502000,"""ProbeUpdate""",27.00
8790498000,"""ProbeGain""",66.00
8791386000,"""ProbeDrain""",27.00
8791690000,"""ProbeUpdate""",26.00
8812761000,"""ProbeGain""",44.00
8813524000,"""ProbeDrain""",26.00
8813828000,"""ProbeUpdate""",28.00
8835858000,"""ProbeGain""",53.00
8836645000,"""ProbeDrain""",28.00
8836934000,"""ProbeUpdate""",28.00
8859072000,"""ProbeGain""",55.00
8859866000,"""ProbeDrain""",28.00
8860175000,"""ProbeUpdate""",27.00
8882642000,"""ProbeGain""",52.00
8883430000,"""ProbeDrain""",27.00
8883727000,"""ProbeUpdate""",27.00
8906402000,"""ProbeGain""",52.00
8907190000,"""ProbeDrain""",27.00
8907489000,"""ProbeUpdate""",27.00
8930074000,"""ProbeGain""",52.00
8930859000,"""ProbeDrain""",27.00
8931157000,"""ProbeUpdate""",27.00
8953695000,"""ProbeGain""",52.00
8954481000,"""ProbeDrain""",27.00
8954775000,"""ProbeUpdate""",27.00
8977225000,"""ProbeGain""",52.00
8978010000,"""ProbeDrain""",27.00
8978305000,"""ProbeUpdate""",27.00
9000765000,"""ProbeGain""",50.00
9001551000,"""ProbeDrain""",27.00
9001832000,"""ProbeUpdate""",27.00
9024271000,"""ProbeGain""",49.00
9025050000,"""ProbeDrain""",27.00
9025324000,"""ProbeUpdate""",27.00
9047536000,"""ProbeGain""",72.00
9048287000,"""ProbeDrain""",27.00
9048719000,"""ProbeUpdate""",32.00
9071973000,"""ProbeGain""",72.00
9073025000,"""ProbeDrain""",32.00
9073501000,"""ProbeUpdate""",25.00
9095902000,"""ProbeGain""",49.00
9096691000,"""ProbeDrain""",25.00
9096988000,"""ProbeUpdate""",25.00
9119357000,"""ProbeGain""",48.00
9120140000,"""ProbeDrain""",25.00
9120430000,"""ProbeUpdate""",25.00
9142743000,"""ProbeGain""",50.00
9143536000,"""ProbeDrain""",25.00
9143852000,"""ProbeUpdate""",25.00
9166626000,"""ProbeGain""",49.00
9167415000,"""ProbeDrain""",25.00
9167715000,"""ProbeUpdate""",25.00
9190532000,"""ProbeGain""",48.00
9191321000,"""ProbeDrain""",25.00
9191608000,"""ProbeUpdate""",25.00
9214175000,"""ProbeGain""",47.00
9214960000,"""ProbeDrain""",25.00
9215235000,"""ProbeUpdate""",26.00
9237996000,"""ProbeGain""",50.00
9238781000,"""ProbeDrain""",26.00
9239076000,"""ProbeUpdate""",26.00
9261639000,"""ProbeGain""",50.00
9262426000,"""ProbeDrain""",26.00
9262717000,"""ProbeUpdate""",26.00
9285186000,"""ProbeGain""",48.00
9285966000,"""ProbeDrain""",26.00
9286240000,"""ProbeUpdate""",26.00
9308573000,"""ProbeGain""",39.00
9309354000,"""ProbeDrain""",26.00
9309567000,"""ProbeUpdate""",27.00
9332116000,"""ProbeGain""",74.00
9333024000,"""ProbeDrain""",27.00
9333442000,"""ProbeUpdate""",36.00
9357853000,"""ProbeGain""",89.00
9358773000,"""ProbeDrain""",36.00
9359328000,"""ProbeUpdate""",28.00
9381843000,"""ProbeGain""",52.00
9382626000,"""ProbeDrain""",28.00
9382905000,"""ProbeUpdate""",28.00
9406558000,"""ProbeGain""",64.00
9407391000,"""ProbeDrain""",28.00
9407764000,"""ProbeUpdate""",25.00
9430810000,"""ProbeGain""",54.00
9431623000,"""ProbeDrain""",25.00
9431979000,"""ProbeUpdate""",24.00
9455038000,"""ProbeGain""",48.00
9455828000,"""ProbeDrain""",24.00
9456137000,"""ProbeUpdate""",24.00
9478835000,"""ProbeGain""",46.00
9479616000,"""ProbeDrain""",24.00
9479905000,"""ProbeUpdate""",25.00
9502882000,"""ProbeGain""",49.00
9503669000,"""ProbeDrain""",25.00
9503969000,"""ProbeUpdate""",25.00
9526610000,"""ProbeGain""",48.00
9527392000,"""ProbeDrain""",25.00
9527683000,"""ProbeUpdate""",25.00
9550152000,"""ProbeGain""",47.00
9550933000,"""ProbeDrain""",25.00
9551210000,"""ProbeUpdate""",26.00
9573900000,"""ProbeGain""",50.00
9574686000,"""ProbeDrain""",26.00
9574980000,"""ProbeUpdate""",26.00
9597480000,"""ProbeGain""",39.00
9598254000,"""ProbeDrain""",26.00
9598465000,"""ProbeUpdate""",26.00
9620527000,"""ProbeGain""",65.00
9621420000,"""ProbeDrain""",26.00
9621702000,"""ProbeUpdate""",25.00
9642832000,"""ProbeGain""",43.00
9643596000,"""ProbeDrain""",25.00
9643894000,"""ProbeUpdate""",27.00
9665964000,"""ProbeGain""",52.00
9666750000,"""ProbeDrain""",27.00
9667043000,"""ProbeUpdate""",27.00
9689166000,"""ProbeGain""",53.00
9689955000,"""ProbeDrain""",27.00
9690262000,"""ProbeUpdate""",27.00
9712927000,"""ProbeGain""",53.00
9713718000,"""ProbeDrain""",27.00
9714028000,"""ProbeUpdate""",27.00
9736850000,"""ProbeGain""",53.00
9737641000,"""ProbeDrain""",27.00
9737947000,"""ProbeUpdate""",27.00
9760670000,"""ProbeGain""",52.00
9761459000,"""ProbeDrain""",27.00
9761757000,"""ProbeUpdate""",27.00
