time,event,cwnd
2376831000,"""ProbeUpdate""",816.00
2399003000,"""ProbeGain""",908.00
2401593000,"""ProbeDrain""",816.00
2402702000,"""ProbeUpdate""",815.00
2424842000,"""ProbeGain""",907.00
2427430000,"""ProbeDrain""",815.00
2428539000,"""ProbeUpdate""",814.00
2450646000,"""ProbeGain""",906.00
2453233000,"""ProbeDrain""",814.00
2454343000,"""ProbeUpdate""",813.00
2476410000,"""ProbeGain""",902.00
2478995000,"""ProbeDrain""",813.00
2480101000,"""ProbeUpdate""",813.00
2502144000,"""ProbeGain""",902.00
2504731000,"""ProbeDrain""",813.00
2505836000,"""ProbeUpdate""",813.00
2527612000,"""ProbeGain""",902.00
2530198000,"""ProbeDrain""",813.00
2531411000,"""ProbeUpdate""",799.00
2552391000,"""ProbeGain""",862.00
2555003000,"""ProbeDrain""",799.00
2556081000,"""ProbeUpdate""",806.00
2578034000,"""ProbeGain""",838.00
2580598000,"""ProbeDrain""",806.00
2581649000,"""ProbeUpdate""",809.00
2603720000,"""ProbeGain""",885.00
2606303000,"""ProbeDrain""",809.00
2607394000,"""ProbeUpdate""",812.00
2629678000,"""ProbeGain""",907.00
2632272000,"""ProbeDrain""",812.00
2633385000,"""ProbeUpdate""",810.00
2655571000,"""ProbeGain""",896.00
2658153000,"""ProbeDrain""",810.00
2659255000,"""ProbeUpdate""",812.00
2681250000,"""ProbeGain""",901.00
2683836000,"""ProbeDrain""",812.00
2684942000,"""ProbeUpdate""",813.00
2707009000,"""ProbeGain""",902.00
2709593000,"""ProbeDrain""",813.00
2710699000,"""ProbeUpdate""",813.00
2732769000,"""ProbeGain""",902.00
2735353000,"""ProbeDrain""",813.00
2736459000,"""ProbeUpdate""",814.00
2758524000,"""ProbeGain""",906.00
2761113000,"""ProbeDrain""",814.00
2762221000,"""ProbeUpdate""",813.00
2784008000,"""ProbeGain""",902.00
2786592000,"""ProbeDrain""",813.00
2787803000,"""ProbeUpdate""",802.00
2808861000,"""ProbeGain""",868.00
2811478000,"""ProbeDrain""",802.00
2812558000,"""ProbeUpdate""",808.00
2834535000,"""ProbeGain""",843.00
2837098000,"""ProbeDrain""",808.00
2838150000,"""ProbeUpdate""",811.00
2860252000,"""ProbeGain""",878.00
2862826000,"""ProbeDrain""",811.00
2863907000,"""ProbeUpdate""",817.00
2885987000,"""ProbeGain""",910.00
2888578000,"""ProbeDrain""",817.00
2889689000,"""ProbeUpdate""",816.00
2911822000,"""ProbeGain""",908.00
2914412000,"""ProbeDrain""",816.00
2915521000,"""ProbeUpdate""",815.00
2937686000,"""ProbeGain""",907.00
2940276000,"""ProbeDrain""",815.00
2941384000,"""ProbeUpdate""",814.00
2963436000,"""ProbeGain""",906.00
2966024000,"""ProbeDrain""",814.00
2967134000,"""ProbeUpdate""",813.00
2989229000,"""ProbeGain""",902.00
2991815000,"""ProbeDrain""",813.00
2992920000,"""ProbeUpdate""",813.00
3014964000,"""ProbeGain""",902.00
3017549000,"""ProbeDrain""",813.00
3018655000,"""ProbeUpdate""",813.00
3040656000,"""ProbeGain""",902.00
3043241000,"""ProbeDrain""",813.00
3044348000,"""ProbeUpdate""",813.00
3066936000,"""ProbeGain""",923.00
3069644000,"""ProbeDrain""",813.00
3070758000,"""ProbeUpdate""",855.00
3093169000,"""ProbeGain""",974.00
3095784000,"""ProbeDrain""",855.00
3096917000,"""ProbeUpdate""",845.00
3118935000,"""ProbeGain""",895.00
3121516000,"""ProbeDrain""",845.00
3122582000,"""ProbeUpdate""",852.00
3145064000,"""ProbeGain""",955.00
3147680000,"""ProbeDrain""",852.00
3148797000,"""ProbeUpdate""",845.00
3171159000,"""ProbeGain""",947.00
3173768000,"""ProbeDrain""",845.00
3174883000,"""ProbeUpdate""",839.00
3197123000,"""ProbeGain""",943.00
3199732000,"""ProbeDrain""",839.00
3200851000,"""ProbeUpdate""",833.00
3223021000,"""ProbeGain""",931.00
3225619000,"""ProbeDrain""",833.00
3226732000,"""ProbeUpdate""",830.00
3248795000,"""ProbeGain""",924.00
3251388000,"""ProbeDrain""",830.00
3252498000,"""ProbeUpdate""",828.00
3274614000,"""ProbeGain""",928.00
3277215000,"""ProbeDrain""",828.00
3278331000,"""ProbeUpdate""",824.00
3300454000,"""ProbeGain""",917.00
3303047000,"""ProbeDrain""",824.00
3304157000,"""ProbeUpdate""",822.00
3326424000,"""ProbeGain""",924.00
3329025000,"""ProbeDrain""",822.00
3330142000,"""ProbeUpdate""",818.00
3354334000,"""ProbeGain""",998.00
3357174000,"""ProbeDrain""",818.00
3358365000,"""ProbeUpdate""",804.00
3380255000,"""ProbeGain""",892.00
3382824000,"""ProbeDrain""",804.00
3383930000,"""ProbeUpdate""",806.00
3405973000,"""ProbeGain""",841.00
3408539000,"""ProbeDrain""",806.00
3409592000,"""ProbeUpdate""",815.00
3431886000,"""ProbeGain""",901.00
3434473000,"""ProbeDrain""",815.00
3435576000,"""ProbeUpdate""",816.00
3457717000,"""ProbeGain""",908.00
3460307000,"""ProbeDrain""",816.00
3461416000,"""ProbeUpdate""",815.00
3483547000,"""ProbeGain""",907.00
3486135000,"""ProbeDrain""",815.00
3487244000,"""ProbeUpdate""",814.00
3509338000,"""ProbeGain""",906.00
3511926000,"""ProbeDrain""",814.00
3513036000,"""ProbeUpdate""",813.00
3535128000,"""ProbeGain""",902.00
3537713000,"""ProbeDrain""",813.00
3538819000,"""ProbeUpdate""",813.00
3560889000,"""ProbeGain""",902.00
3563473000,"""ProbeDrain""",813.00
3564579000,"""ProbeUpdate""",813.00
3586587000,"""ProbeGain""",902.00
3589173000,"""ProbeDrain""",813.00
3590279000,"""ProbeUpdate""",813.00
3614102000,"""ProbeGain""",986.00
3616792000,"""ProbeDrain""",813.00
3618129000,"""ProbeUpdate""",782.00
3641259000,"""ProbeGain""",911.00
3643981000,"""ProbeDrain""",782.00
3645133000,"""ProbeUpdate""",782.00
3667284000,"""ProbeGain""",812.00
3669840000,"""ProbeDrain""",782.00
3670887000,"""ProbeUpdate""",787.00
3692672000,"""ProbeGain""",840.00
3695232000,"""ProbeDrain""",787.00
3696296000,"""ProbeUpdate""",799.00
3718200000,"""ProbeGain""",877.00
3720774000,"""ProbeDrain""",799.00
3721868000,"""ProbeUpdate""",804.00
3743776000,"""ProbeGain""",892.00
3746359000,"""ProbeDrain""",804.00
3747464000,"""ProbeUpdate""",806.00
3769495000,"""ProbeGain""",897.00
3772080000,"""ProbeDrain""",806.00
3773189000,"""ProbeUpdate""",807.00
3795246000,"""ProbeGain""",898.00
3797832000,"""ProbeDrain""",807.00
3798941000,"""ProbeUpdate""",807.00
3821047000,"""ProbeGain""",898.00
3823633000,"""ProbeDrain""",807.00
3824742000,"""ProbeUpdate""",807.00
3846859000,"""ProbeGain""",898.00
3849446000,"""ProbeDrain""",807.00
3850555000,"""ProbeUpdate""",807.00
3872641000,"""ProbeGain""",898.00
3875227000,"""ProbeDrain""",807.00
3876336000,"""ProbeUpdate""",807.00
3898836000,"""ProbeGain""",908.00
3901517000,"""ProbeDrain""",807.00
3902640000,"""ProbeUpdate""",821.00
3924185000,"""ProbeGain""",902.00
3926776000,"""ProbeDrain""",821.00
3927871000,"""ProbeUpdate""",828.00
3950085000,"""ProbeGain""",867.00
3952660000,"""ProbeDrain""",828.00
3953716000,"""ProbeUpdate""",838.00
3976216000,"""ProbeGain""",936.00
3978820000,"""ProbeDrain""",838.00
3979933000,"""ProbeUpdate""",834.00
4002143000,"""ProbeGain""",932.00
4004742000,"""ProbeDrain""",834.00
4005855000,"""ProbeUpdate""",830.00
4027913000,"""ProbeGain""",924.00
4030506000,"""ProbeDrain""",830.00
4031616000,"""ProbeUpdate""",828.00
4053729000,"""ProbeGain""",928.00
4056329000,"""ProbeDrain""",828.00
4057444000,"""ProbeUpdate""",824.00
4079603000,"""ProbeGain""",917.00
4082195000,"""ProbeDrain""",824.00
4083304000,"""ProbeUpdate""",822.00
4105315000,"""ProbeGain""",915.00
4107906000,"""ProbeDrain""",822.00
4109015000,"""ProbeUpdate""",820.00
4130997000,"""ProbeGain""",910.00
4133584000,"""ProbeDrain""",820.00
4134690000,"""ProbeUpdate""",820.00
4156384000,"""ProbeGain""",910.00
4158970000,"""ProbeDrain""",820.00
4160179000,"""ProbeUpdate""",806.00
4181370000,"""ProbeGain""",876.00
4183992000,"""ProbeDrain""",806.00
4185073000,"""ProbeUpdate""",812.00
4206873000,"""ProbeGain""",844.00
4209433000,"""ProbeDrain""",812.00
4210483000,"""ProbeUpdate""",815.00
4232431000,"""ProbeGain""",888.00
4235012000,"""ProbeDrain""",815.00
4236099000,"""ProbeUpdate""",819.00
4258289000,"""ProbeGain""",915.00
4260886000,"""ProbeDrain""",819.00
4261998000,"""ProbeUpdate""",817.00
4284132000,"""ProbeGain""",913.00
4286725000,"""ProbeDrain""",817.00
4287838000,"""ProbeUpdate""",815.00
4309945000,"""ProbeGain""",907.00
4312534000,"""ProbeDrain""",815.00
4313642000,"""ProbeUpdate""",814.00
4335736000,"""ProbeGain""",906.00
4338323000,"""ProbeDrain""",814.00
4339432000,"""ProbeUpdate""",813.00
4361518000,"""ProbeGain""",902.00
4364104000,"""ProbeDrain""",813.00
4365210000,"""ProbeUpdate""",813.00
4387275000,"""ProbeGain""",902.00
4389860000,"""ProbeDrain""",813.00
4390965000,"""ProbeUpdate""",813.00
4412977000,"""ProbeGain""",902.00
4415563000,"""ProbeDrain""",813.00
4416670000,"""ProbeUpdate""",813.00
4439270000,"""ProbeGain""",923.00
4441979000,"""ProbeDrain""",813.00
4443107000,"""ProbeUpdate""",859.00
4465792000,"""ProbeGain""",985.00
4468427000,"""ProbeDrain""",859.00
4469570000,"""ProbeUpdate""",859.00
4492133000,"""ProbeGain""",913.00
4494723000,"""ProbeDrain""",859.00
4495794000,"""ProbeUpdate""",864.00
4518458000,"""ProbeGain""",974.00
4521086000,"""ProbeDrain""",864.00
4522211000,"""ProbeUpdate""",854.00
4544633000,"""ProbeGain""",960.00
4547246000,"""ProbeDrain""",854.00
4548367000,"""ProbeUpdate""",846.00
4570524000,"""ProbeGain""",951.00
4573134000,"""ProbeDrain""",846.00
4574254000,"""ProbeUpdate""",839.00
4596367000,"""ProbeGain""",934.00
4598963000,"""ProbeDrain""",839.00
4600072000,"""ProbeUpdate""",836.00
4622138000,"""ProbeGain""",937.00
4624741000,"""ProbeDrain""",836.00
4625857000,"""ProbeUpdate""",831.00
4647960000,"""ProbeGain""",925.00
4650553000,"""ProbeDrain""",831.00
4651663000,"""ProbeUpdate""",829.00
4673902000,"""ProbeGain""",932.00
4676506000,"""ProbeDrain""",829.00
4677624000,"""ProbeUpdate""",824.00
4699749000,"""ProbeGain""",917.00
4702342000,"""ProbeDrain""",824.00
4703452000,"""ProbeUpdate""",822.00
4727230000,"""ProbeGain""",991.00
4730043000,"""ProbeDrain""",822.00
4731241000,"""ProbeUpdate""",813.00
4753168000,"""ProbeGain""",902.00
4755740000,"""ProbeDrain""",813.00
4756847000,"""ProbeUpdate""",813.00
4778872000,"""ProbeGain""",845.00
4781437000,"""ProbeDrain""",813.00
4782488000,"""ProbeUpdate""",822.00
4804700000,"""ProbeGain""",909.00
4807288000,"""ProbeDrain""",822.00
4808390000,"""ProbeUpdate""",822.00
4830444000,"""ProbeGain""",912.00
4833033000,"""ProbeDrain""",822.00
4834139000,"""ProbeUpdate""",822.00
4856200000,"""ProbeGain""",915.00
4858792000,"""ProbeDrain""",822.00
4859901000,"""ProbeUpdate""",820.00
4881884000,"""ProbeGain""",910.00
4884471000,"""ProbeDrain""",820.00
4885578000,"""ProbeUpdate""",820.00
4907557000,"""ProbeGain""",910.00
4910143000,"""ProbeDrain""",820.00
4911250000,"""ProbeUpdate""",820.00
4933220000,"""ProbeGain""",910.00
4935806000,"""ProbeDrain""",820.00
4936912000,"""ProbeUpdate""",820.00
4958841000,"""ProbeGain""",910.00
4961427000,"""ProbeDrain""",820.00
4962533000,"""ProbeUpdate""",820.00
4984917000,"""ProbeGain""",941.00
4987542000,"""ProbeDrain""",820.00
4988696000,"""ProbeUpdate""",804.00
5009113000,"""ProbeGain""",852.00
5011700000,"""ProbeDrain""",804.00
5012760000,"""ProbeUpdate""",812.00
5034571000,"""ProbeGain""",845.00
5037136000,"""ProbeDrain""",812.00
5038186000,"""ProbeUpdate""",816.00
5060217000,"""ProbeGain""",889.00
5062800000,"""ProbeDrain""",816.00
5063887000,"""ProbeUpdate""",819.00
5086108000,"""ProbeGain""",915.00
5088704000,"""ProbeDrain""",819.00
5089817000,"""ProbeUpdate""",817.00
5112013000,"""ProbeGain""",913.00
5114607000,"""ProbeDrain""",817.00
5115719000,"""ProbeUpdate""",815.00
5137843000,"""ProbeGain""",907.00
5140433000,"""ProbeDrain""",815.00
5141541000,"""ProbeUpdate""",814.00
5163640000,"""ProbeGain""",906.00
5166227000,"""ProbeDrain""",814.00
5167336000,"""ProbeUpdate""",813.00
5189420000,"""ProbeGain""",902.00
5192005000,"""ProbeDrain""",813.00
5193112000,"""ProbeUpdate""",813.00
5215154000,"""ProbeGain""",902.00
5217740000,"""ProbeDrain""",813.00
5218846000,"""ProbeUpdate""",813.00
5240636000,"""ProbeGain""",902.00
5243221000,"""ProbeDrain""",813.00
5244432000,"""ProbeUpdate""",800.00
5265407000,"""ProbeGain""",863.00
5268017000,"""ProbeDrain""",800.00
5269094000,"""ProbeUpdate""",807.00
5291004000,"""ProbeGain""",842.00
5293569000,"""ProbeDrain""",807.00
5294621000,"""ProbeUpdate""",810.00
5316719000,"""ProbeGain""",877.00
5319293000,"""ProbeDrain""",810.00
5320374000,"""ProbeUpdate""",816.00
5342431000,"""ProbeGain""",908.00
5345020000,"""ProbeDrain""",816.00
5346130000,"""ProbeUpdate""",815.00
5368186000,"""ProbeGain""",907.00
5370775000,"""ProbeDrain""",815.00
5371884000,"""ProbeUpdate""",814.00
5394003000,"""ProbeGain""",906.00
5396592000,"""ProbeDrain""",814.00
5397701000,"""ProbeUpdate""",813.00
5419734000,"""ProbeGain""",902.00
5422319000,"""ProbeDrain""",813.00
5423425000,"""ProbeUpdate""",813.00
5445457000,"""ProbeGain""",902.00
5448042000,"""ProbeDrain""",813.00
5449148000,"""ProbeUpdate""",813.00
5471174000,"""ProbeGain""",902.00
5473759000,"""ProbeDrain""",813.00
5474865000,"""ProbeUpdate""",813.00
5496865000,"""ProbeGain""",902.00
5499451000,"""ProbeDrain""",813.00
5500563000,"""ProbeUpdate""",813.00
5523893000,"""ProbeGain""",951.00
5526656000,"""ProbeDrain""",813.00
5527819000,"""ProbeUpdate""",832.00
5549702000,"""ProbeGain""",929.00
5552284000,"""ProbeDrain""",832.00
5553397000,"""ProbeUpdate""",829.00
5575403000,"""ProbeGain""",862.00
5577970000,"""ProbeDrain""",829.00
5579021000,"""ProbeUpdate""",839.00
5601330000,"""ProbeGain""",940.00
5603937000,"""ProbeDrain""",839.00
5605051000,"""ProbeUpdate""",834.00
5627297000,"""ProbeGain""",932.00
5629897000,"""ProbeDrain""",834.00
5631010000,"""ProbeUpdate""",830.00
5653017000,"""ProbeGain""",924.00
5655609000,"""ProbeDrain""",830.00
5656719000,"""ProbeUpdate""",828.00
5678798000,"""ProbeGain""",928.00
5681398000,"""ProbeDrain""",828.00
5682514000,"""ProbeUpdate""",824.00
5704683000,"""ProbeGain""",917.00
5707276000,"""ProbeDrain""",824.00
5708385000,"""ProbeUpdate""",822.00
5730454000,"""ProbeGain""",915.00
5733045000,"""ProbeDrain""",822.00
5734154000,"""ProbeUpdate""",820.00
5756108000,"""ProbeGain""",910.00
5758694000,"""ProbeDrain""",820.00
5759800000,"""ProbeUpdate""",820.00
5781755000,"""ProbeGain""",919.00
5784353000,"""ProbeDrain""",820.00
5785536000,"""ProbeUpdate""",817.00
5809982000,"""ProbeGain""",997.00
5812811000,"""ProbeDrain""",817.00
5814019000,"""ProbeUpdate""",802.00
5835928000,"""ProbeGain""",887.00
5838506000,"""ProbeDrain""",802.00
5839608000,"""ProbeUpdate""",847.00
5863265000,"""ProbeGain""",891.00
5865852000,"""ProbeDrain""",847.00
5866918000,"""ProbeUpdate""",853.00
5889766000,"""ProbeGain""",966.00
5892389000,"""ProbeDrain""",853.00
5893517000,"""ProbeUpdate""",844.00
5915861000,"""ProbeGain""",946.00
5918467000,"""ProbeDrain""",844.00
5919583000,"""ProbeUpdate""",838.00
5941767000,"""ProbeGain""",942.00
5944375000,"""ProbeDrain""",838.00
5945493000,"""ProbeUpdate""",832.00
5967642000,"""ProbeGain""",926.00
5970237000,"""ProbeDrain""",832.00
5971347000,"""ProbeUpdate""",829.00
5993357000,"""ProbeGain""",920.00
5995947000,"""ProbeDrain""",829.00
5997054000,"""ProbeUpdate""",828.00
6019231000,"""ProbeGain""",928.00
6021832000,"""ProbeDrain""",828.00
6022947000,"""ProbeUpdate""",824.00
6045121000,"""ProbeGain""",917.00
6047713000,"""ProbeDrain""",824.00
6048822000,"""ProbeUpdate""",822.00
